Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Malaysia,PetalingJaya,2014-05-06,26.72,89.26,9.83
Malaysia,PetalingJaya,2014-05-07,26.47,88.65,8.77
Malaysia,PetalingJaya,2014-05-08,25.91,92.57,9.83
Malaysia,PetalingJaya,2014-05-09,27.01,86.76,9.45
Malaysia,PetalingJaya,2014-05-10,25.76,92.28,8.05
Malaysia,PetalingJaya,2014-05-11,26.58,88.36,8.29
Malaysia,PetalingJaya,2014-05-12,26.08,91.08,7.15
Malaysia,PetalingJaya,2014-05-13,26.38,88.29,9.02
Malaysia,PetalingJaya,2014-05-14,25.74,91.30,12.78
Malaysia,PetalingJaya,2014-05-15,26.70,85.36,8.89
Malaysia,PetalingJaya,2014-05-16,26.30,90.86,9.39
Malaysia,PetalingJaya,2014-05-17,25.90,92.03,5.80
Malaysia,PetalingJaya,2014-05-18,25.54,92.70,9.98
Malaysia,PetalingJaya,2014-05-19,26.71,84.42,7.97
Malaysia,PetalingJaya,2014-05-20,25.41,93.11,8.67
Malaysia,PetalingJaya,2014-05-21,26.42,87.34,6.79
Malaysia,PetalingJaya,2014-05-22,26.62,89.24,8.56
Malaysia,PetalingJaya,2014-05-23,25.95,89.19,10.83
Malaysia,PetalingJaya,2014-05-24,27.04,84.92,8.77
Malaysia,PetalingJaya,2014-05-25,26.83,88.64,9.18
Malaysia,PetalingJaya,2014-05-26,26.02,90.83,10.95
Malaysia,PetalingJaya,2014-05-27,26.55,87.72,6.41
Malaysia,PetalingJaya,2014-05-28,26.58,89.87,8.05
Malaysia,PetalingJaya,2014-05-29,26.31,89.47,11.87
Malaysia,PetalingJaya,2014-05-30,25.47,92.24,11.90
Malaysia,PetalingJaya,2014-05-31,25.85,90.45,9.09
Malaysia,PetalingJaya,2014-06-01,26.60,87.33,9.06
Malaysia,PetalingJaya,2014-06-02,26.78,85.98,8.59
Malaysia,PetalingJaya,2014-06-03,26.09,92.37,9.72
Malaysia,PetalingJaya,2014-06-04,25.45,92.92,13.39
Malaysia,PetalingJaya,2014-06-05,26.02,89.44,11.16
