Date,AQI
17/07/2017,36
18/07/2017,44
28/08/2017,17
29/08/2017,12
30/08/2017,21
31/08/2017,22
01/09/2017,20
02/09/2017,14
03/09/2017,13
04/09/2017,10
05/09/2017,10
06/09/2017,12
11/09/2017,12
12/09/2017,19
13/09/2017,21
14/09/2017,11
15/09/2017,8
16/09/2017,9
05/10/2017,24
06/10/2017,21
07/10/2017,15
08/10/2017,12
09/10/2017,13
10/10/2017,10
11/10/2017,12
12/10/2017,12
13/10/2017,10
14/10/2017,11
15/10/2017,14
16/10/2017,19
17/10/2017,30
18/10/2017,34
19/10/2017,25
20/10/2017,20
21/10/2017,17
22/10/2017,18
23/10/2017,18
24/10/2017,17
25/10/2017,21
26/10/2017,19
27/10/2017,19
28/10/2017,20
29/10/2017,20
12/12/2017,31
13/12/2017,32
14/12/2017,32
15/12/2017,33
16/12/2017,26
17/12/2017,21
18/12/2017,30
19/12/2017,37
20/12/2017,36
21/12/2017,36
22/12/2017,33
23/12/2017,36
24/12/2017,30
25/12/2017,23
26/12/2017,30
27/12/2017,30
28/12/2017,28
29/12/2017,13
30/12/2017,16
01/01/2018,22
02/01/2018,24
03/01/2018,22
04/01/2018,19
05/01/2018,19
06/01/2018,25
07/01/2018,28
08/01/2018,21
09/01/2018,17
10/01/2018,14
11/01/2018,16
12/01/2018,19
13/01/2018,23
14/01/2018,25
15/01/2018,26
16/01/2018,25
17/01/2018,26
18/01/2018,26
19/01/2018,30
20/01/2018,22
21/01/2018,17
22/01/2018,16
23/01/2018,14
24/01/2018,15
25/01/2018,15
26/01/2018,17
27/01/2018,20
28/01/2018,16
29/01/2018,17
30/01/2018,22
31/01/2018,21
01/02/2018,21
02/02/2018,19
03/02/2018,19
04/02/2018,27
05/02/2018,33
06/02/2018,37
07/02/2018,34
08/02/2018,33
09/02/2018,37
10/02/2018,41
11/02/2018,42
12/02/2018,39
13/02/2018,28
14/02/2018,24
15/02/2018,25
16/02/2018,32
17/02/2018,35
18/02/2018,38
19/02/2018,34
20/02/2018,30
21/02/2018,25
22/02/2018,27
23/02/2018,19
24/02/2018,14
25/02/2018,17
26/02/2018,23
27/02/2018,21
28/02/2018,25
01/03/2018,25
02/03/2018,24
03/03/2018,19
04/03/2018,25
05/03/2018,20
06/03/2018,24
07/03/2018,18
08/03/2018,17
09/03/2018,20
10/03/2018,21
11/03/2018,23
12/03/2018,27
13/03/2018,25
14/03/2018,30
15/03/2018,29
16/03/2018,30
17/03/2018,23
18/03/2018,20
19/03/2018,22
20/03/2018,21
21/03/2018,24
22/03/2018,20
23/03/2018,21
24/03/2018,23
25/03/2018,26
26/03/2018,28
27/03/2018,29
28/03/2018,46
29/03/2018,32
