Date,AQI
01/11/2015,22
02/11/2015,13
03/11/2015,11
04/11/2015,15
05/11/2015,16
06/11/2015,14
07/11/2015,17
08/11/2015,19
09/11/2015,17
10/11/2015,18
11/11/2015,15
12/11/2015,19
13/11/2015,19
14/11/2015,20
15/11/2015,21
16/11/2015,16
17/11/2015,21
18/11/2015,18
19/11/2015,12
20/11/2015,12
21/11/2015,14
22/11/2015,12
23/11/2015,16
24/11/2015,13
25/11/2015,14
26/11/2015,16
27/11/2015,12
28/11/2015,13
29/11/2015,18
30/11/2015,13
01/12/2015,15
02/12/2015,14
03/12/2015,15
04/12/2015,14
05/12/2015,14
06/12/2015,13
07/12/2015,18
08/12/2015,14
09/12/2015,17
10/12/2015,13
11/12/2015,12
12/12/2015,11
13/12/2015,14
14/12/2015,16
15/12/2015,14
16/12/2015,25
17/12/2015,13
18/12/2015,12
19/12/2015,13
20/12/2015,12
21/12/2015,12
22/12/2015,16
23/12/2015,17
24/12/2015,15
25/12/2015,16
26/12/2015,15
27/12/2015,19
28/12/2015,21
29/12/2015,18
30/12/2015,21
04/01/2016,17
05/01/2016,13
06/01/2016,14
07/01/2016,14
08/01/2016,16
09/01/2016,15
10/01/2016,17
11/01/2016,19
12/01/2016,16
13/01/2016,11
14/01/2016,14
15/01/2016,14
16/01/2016,16
17/01/2016,19
18/01/2016,30
19/01/2016,17
20/01/2016,19
21/01/2016,17
22/01/2016,18
24/01/2016,23
25/01/2016,24
26/01/2016,22
27/01/2016,19
28/01/2016,22
29/01/2016,20
30/01/2016,19
31/01/2016,21
01/02/2016,23
02/02/2016,25
03/02/2016,17
04/02/2016,18
05/02/2016,19
06/02/2016,16
07/02/2016,20
08/02/2016,17
09/02/2016,20
10/02/2016,20
11/02/2016,21
12/02/2016,23
13/02/2016,20
14/02/2016,20
15/02/2016,18
16/02/2016,29
17/02/2016,23
18/02/2016,23
19/02/2016,22
20/02/2016,25
21/02/2016,26
22/02/2016,26
23/02/2016,23
24/02/2016,25
25/02/2016,29
26/02/2016,25
27/02/2016,24
28/02/2016,24
29/02/2016,21
01/03/2016,19
02/03/2016,20
03/03/2016,22
04/03/2016,20
05/03/2016,22
06/03/2016,20
07/03/2016,21
08/03/2016,21
09/03/2016,27
10/03/2016,25
11/03/2016,23
12/03/2016,25
13/03/2016,28
14/03/2016,25
15/03/2016,20
16/03/2016,22
17/03/2016,23
18/03/2016,28
19/03/2016,27
20/03/2016,27
21/03/2016,30
22/03/2016,36
23/03/2016,35
24/03/2016,43
25/03/2016,50
26/03/2016,32
27/03/2016,30
28/03/2016,35
29/03/2016,34
30/03/2016,31
31/03/2016,31
01/04/2016,31
02/04/2016,38
03/04/2016,44
04/04/2016,37
05/04/2016,39
06/04/2016,36
07/04/2016,34
08/04/2016,32
09/04/2016,27
10/04/2016,23
11/04/2016,25
12/04/2016,18
13/04/2016,23
14/04/2016,25
15/04/2016,28
16/04/2016,22
17/04/2016,25
18/04/2016,22
19/04/2016,23
20/04/2016,28
21/04/2016,34
22/04/2016,37
23/04/2016,35
24/04/2016,33
25/04/2016,26
26/04/2016,27
27/04/2016,15
28/04/2016,14
29/04/2016,20
30/04/2016,25
01/05/2016,24
02/05/2016,31
03/05/2016,23
04/05/2016,18
05/05/2016,18
06/05/2016,23
07/05/2016,25
08/05/2016,24
09/05/2016,19
10/05/2016,20
11/05/2016,23
12/05/2016,21
