time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2019-10-17,27.0,23.8,31.8,,,,5.7,,1008.8,,Nilai
2019-10-18,26.4,23.8,30.4,,,,5.3,,1009.5,,Nilai
2019-10-19,27.6,24.8,31.8,,,,6.3,,1009.5,,Nilai
2019-10-20,27.2,23.8,32.8,,,,7.2,,1009.0,,Nilai
2019-10-21,27.1,23.8,31.8,,,,5.1,,1008.4,,Nilai
2019-10-22,26.4,24.5,31.8,,,,4.9,,1008.5,,Nilai
2019-10-23,27.6,23.8,32.8,,,,5.9,,1008.5,,Nilai
2019-10-24,27.9,24.5,33.8,,,,7.0,,1008.9,,Nilai
2019-10-25,26.5,23.5,32.4,,,,7.2,,1009.5,,Nilai
2019-10-26,26.3,23.9,29.9,,,,4.8,,1009.4,,Nilai
2019-10-27,26.5,22.8,30.8,,,,5.6,,1008.6,,Nilai
2019-10-28,26.3,24.4,30.3,,,,5.5,,1009.4,,Nilai
2019-10-29,27.1,23.8,31.8,,,,6.7,,1008.8,,Nilai
2019-10-30,27.3,24.8,30.8,,,,6.3,,1008.7,,Nilai
2019-10-31,27.1,24.8,30.8,,,,5.0,,1008.7,,Nilai
2019-11-01,27.6,23.8,32.4,,,,5.8,,1009.1,,Nilai
2019-11-02,26.8,24.8,30.8,,,,6.6,,1009.5,,Nilai
2019-11-03,27.6,23.8,31.8,,,,5.7,,1010.3,,Nilai
2019-11-04,27.0,24.8,30.8,,,,4.5,,1010.9,,Nilai
2019-11-05,27.7,24.8,31.8,,,,4.0,,1009.5,,Nilai
2019-11-06,28.2,24.8,32.8,,,,5.1,,1008.6,,Nilai
2019-11-07,28.6,24.8,33.0,,,,5.4,,1008.8,,Nilai
2019-11-08,25.9,22.0,28.8,,,,6.8,,1011.6,,Nilai
2019-11-09,27.8,24.8,32.8,,,,6.2,,1010.9,,Nilai
2019-11-10,26.5,24.8,29.8,,,,4.4,,1010.0,,Nilai
2019-11-11,27.3,24.8,30.8,,,,5.6,,1009.0,,Nilai
2019-11-12,27.9,24.8,32.8,,,,6.5,,1009.7,,Nilai
2019-11-13,27.6,24.8,32.0,,,,5.7,,1010.1,,Nilai
2019-11-14,26.8,24.4,30.9,,,,5.7,,1009.9,,Nilai
2019-11-15,26.2,24.4,31.8,,,,4.9,,1010.1,,Nilai
2019-11-16,27.3,23.8,32.8,,,,5.2,,1010.0,,Nilai
2019-11-17,27.6,23.8,31.8,,,,4.6,,1009.9,,Nilai
2019-11-18,28.6,24.8,33.3,,,,5.6,,1009.7,,Nilai
2019-11-19,27.0,23.3,30.8,,,,5.9,,1009.5,,Nilai
2019-11-20,28.1,24.8,33.3,,,,6.8,,1008.8,,Nilai
2019-11-21,28.2,25.4,32.3,,,,5.6,,1009.3,,Nilai
2019-11-22,27.4,25.3,33.8,,,,6.9,,1010.1,,Nilai
2019-11-23,26.1,23.8,31.9,,,,4.0,,1010.5,,Nilai
2019-11-24,27.1,23.8,32.8,,,,4.3,,1010.1,,Nilai
2019-11-25,26.5,22.8,31.5,,,,5.5,,1009.8,,Nilai
2019-11-26,27.8,23.8,33.8,,,,8.7,,1008.4,,Nilai
2019-11-27,27.8,24.5,31.8,,,,5.9,,1008.1,,Nilai
2019-11-28,27.7,24.8,31.8,,,,7.8,,1007.9,,Nilai
2019-11-29,27.0,24.3,32.8,,,,6.4,,1008.6,,Nilai
2019-11-30,27.6,24.5,31.8,,,,8.4,,1008.6,,Nilai
2019-12-01,27.1,25.3,30.9,,,,5.6,,1008.6,,Nilai
2019-12-02,26.4,24.8,31.8,,,,6.6,,1009.4,,Nilai
2019-12-03,28.2,24.5,33.0,,,,13.5,,1009.5,,Nilai
2019-12-04,28.7,25.8,33.8,,,,10.0,,1009.7,,Nilai
2019-12-05,28.7,25.5,33.8,,,,11.7,,1010.6,,Nilai
2019-12-06,28.3,24.8,32.8,,,,9.3,,1010.4,,Nilai
2019-12-07,28.3,25.8,32.8,,,,11.0,,1010.4,,Nilai
2019-12-08,28.3,25.8,32.8,,,,13.7,,1011.1,,Nilai
2019-12-09,27.6,23.8,30.9,,,,10.2,,1010.9,,Nilai
2019-12-10,28.1,25.8,31.8,,,,8.6,,1009.8,,Nilai
2019-12-11,26.4,23.5,31.8,,,,6.4,,1009.6,,Nilai
2019-12-12,27.9,23.8,33.5,,,,7.4,,1009.7,,Nilai
2019-12-13,27.8,23.8,32.3,,,,6.8,,1010.6,,Nilai
2019-12-14,24.1,22.8,26.8,,,,5.6,,1011.0,,Nilai
2019-12-15,24.0,22.8,26.0,,,,4.6,,1010.2,,Nilai
2019-12-16,25.9,22.8,29.8,,,,5.9,,1009.4,,Nilai
2019-12-17,26.5,24.3,30.8,,,,4.1,,1009.6,,Nilai
2019-12-18,26.1,24.4,29.8,,,,4.6,,1010.6,,Nilai
2019-12-19,27.4,24.5,33.0,,,,5.7,,1010.0,,Nilai
2019-12-20,28.4,24.8,33.8,,,,8.0,,1008.8,,Nilai
2019-12-21,28.0,23.8,32.0,,,,6.5,,1009.5,,Nilai
2019-12-22,27.0,24.8,32.0,,,,4.4,,1010.4,,Nilai
2019-12-23,27.4,23.8,31.8,,,,5.6,,1010.5,,Nilai
2019-12-24,27.0,24.8,32.8,,,,8.2,,1010.5,,Nilai
2019-12-25,26.5,24.4,29.8,,,,5.1,,1010.3,,Nilai
2019-12-26,26.3,23.8,29.3,,,,4.5,,1010.4,,Nilai
2019-12-27,27.4,23.8,32.8,,,,4.7,,1009.8,,Nilai
2019-12-28,28.0,23.8,33.8,,,,6.6,,1009.5,,Nilai
2019-12-29,28.1,25.8,32.5,,,,8.4,,1010.1,,Nilai
2019-12-30,28.5,24.5,33.8,,,,6.9,,1010.4,,Nilai
2019-12-31,29.0,25.8,34.8,,,,9.6,,1011.6,,Nilai
2020-01-01,29.2,24.8,33.8,,,,13.1,,1012.3,,Nilai
2020-01-02,28.2,25.8,33.8,,,,8.5,,1013.1,,Nilai
2020-01-03,27.7,24.8,32.3,,,,5.1,,1012.0,,Nilai
2020-01-04,27.9,24.5,32.8,,,,6.4,,1010.2,,Nilai
2020-01-05,27.9,23.8,32.5,,,,6.5,,1010.3,,Nilai
2020-01-06,27.8,24.8,33.0,,,,6.9,,1010.8,,Nilai
2020-01-07,28.0,24.8,34.8,,,,6.2,,1010.1,,Nilai
2020-01-08,28.5,25.8,31.9,,,,7.7,,1009.2,,Nilai
2020-01-09,28.5,23.8,33.8,,,,7.2,,1008.8,,Nilai
2020-01-10,27.4,24.8,31.8,,,,4.3,,1009.5,,Nilai
2020-01-11,27.5,24.8,30.8,,,,3.6,,1009.5,,Nilai
2020-01-12,26.1,23.8,31.5,,,,3.8,,1009.4,,Nilai
2020-01-13,26.7,23.8,32.8,,,,4.5,,1008.5,,Nilai
2020-01-14,28.3,25.8,33.3,,,,6.8,,1009.1,,Nilai
2020-01-15,28.3,23.8,33.8,,,,7.8,,1009.5,,Nilai
2020-01-16,27.8,24.8,32.5,,,,7.4,,1010.2,,Nilai
2020-01-17,28.2,24.8,33.0,,,,6.4,,1010.5,,Nilai
2020-01-18,27.7,23.8,31.8,,,,6.0,,1010.1,,Nilai
2020-01-19,27.8,24.8,33.5,,,,7.2,,1010.4,,Nilai
2020-01-20,29.2,25.8,33.8,,,,12.0,,1010.9,,Nilai
2020-01-21,29.1,26.4,32.8,,,,11.7,,1012.1,,Nilai
2020-01-22,29.1,25.8,34.8,,,,9.6,,1011.7,,Nilai
2020-01-23,28.8,25.5,34.8,,,,8.3,,1010.8,,Nilai
2020-01-24,29.0,25.8,34.8,,,,9.0,,1010.4,,Nilai
2020-01-25,29.7,25.6,34.8,,,,5.5,,1009.9,,Nilai
2020-01-26,28.6,23.8,33.8,,,,5.5,,1009.1,,Nilai
2020-01-27,28.2,26.3,30.8,,,,3.7,,1009.3,,Nilai
2020-01-28,28.6,26.8,31.8,,,,5.5,,1009.6,,Nilai
2020-01-29,25.2,23.8,27.8,,,,6.5,,1011.6,,Nilai
2020-01-30,27.0,22.8,31.5,,,,3.9,,1010.5,,Nilai
2020-01-31,28.6,25.8,33.8,,,,7.3,,1010.2,,Nilai
2020-02-01,28.7,24.8,32.8,,,,15.9,,1010.1,,Nilai
2020-02-02,28.9,25.8,34.8,,,,12.9,,1011.1,,Nilai
2020-02-03,28.3,24.8,33.3,,,,11.9,,1011.5,,Nilai
2020-02-04,28.0,24.8,32.8,,,,6.0,,1010.6,,Nilai
2020-02-05,28.6,24.8,33.8,,,,8.1,,1010.0,,Nilai
2020-02-06,28.9,23.8,33.8,,,,8.3,,1010.5,,Nilai
2020-02-07,28.2,25.8,32.8,,,,6.1,,1011.0,,Nilai
2020-02-08,27.3,24.8,30.3,,,,4.7,,1011.8,,Nilai
2020-02-09,26.6,23.8,31.8,,,,4.8,,1011.6,,Nilai
2020-02-10,26.7,23.8,31.0,,,,7.3,,1011.1,,Nilai
2020-02-11,28.0,25.3,30.8,,,,9.9,,1011.2,,Nilai
2020-02-12,27.9,24.8,31.4,,,,6.4,,1011.4,,Nilai
2020-02-13,28.4,24.8,34.5,,,,7.5,,1010.7,,Nilai
2020-02-14,28.0,25.8,32.8,,,,8.1,,1009.6,,Nilai
2020-02-15,26.4,24.8,30.8,,,,4.9,,1011.2,,Nilai
2020-02-16,27.1,24.8,31.8,,,,5.7,,1011.6,,Nilai
2020-02-17,28.2,24.8,32.8,,,,5.1,,1011.6,,Nilai
2020-02-18,25.4,23.8,27.8,,,,10.7,,1012.5,,Nilai
2020-02-19,27.1,24.3,30.8,,,,6.5,,1012.0,,Nilai
2020-02-20,28.8,24.5,34.8,,,,9.8,,1011.3,,Nilai
2020-02-21,28.4,23.8,32.8,,,,8.7,,1012.2,,Nilai
2020-02-22,29.0,25.5,33.8,,,,17.1,,1012.9,,Nilai
2020-02-23,28.9,24.8,34.8,,,,15.4,,1011.9,,Nilai
2020-02-24,28.8,23.8,34.3,,,,9.9,,1010.4,,Nilai
2020-02-25,29.0,25.8,34.3,,,,11.6,,1009.6,,Nilai
2020-02-26,29.5,25.8,34.8,,,,9.8,,1009.5,,Nilai
2020-02-27,30.0,25.8,34.8,,,,10.8,,1009.1,,Nilai
2020-02-28,29.8,25.8,35.8,,,,9.2,,1008.6,,Nilai
2020-02-29,29.2,25.8,35.0,,,,9.6,,1008.4,,Nilai
2020-03-01,28.9,25.5,34.0,,,,7.1,,1009.0,,Nilai
2020-03-02,29.2,24.8,34.8,,,,7.0,,1008.7,,Nilai
2020-03-03,29.9,25.8,34.5,,,,6.4,,1009.1,,Nilai
2020-03-04,29.7,25.8,34.8,,,,6.1,,1009.1,,Nilai
2020-03-05,28.5,25.8,33.3,,,,6.4,,1010.1,,Nilai
2020-03-06,27.3,23.8,31.8,,,,6.4,,1011.4,,Nilai
2020-03-07,27.1,24.8,32.5,,,,5.6,,1011.8,,Nilai
2020-03-08,27.3,24.8,33.0,,,,4.2,,1010.4,,Nilai
2020-03-09,29.1,24.8,33.8,,,,5.6,,1008.8,,Nilai
2020-03-10,29.8,24.8,33.8,,,,6.1,,1008.2,,Nilai
2020-03-11,29.3,25.8,35.8,,,,6.9,,1009.5,,Nilai
2020-03-12,27.4,22.8,33.3,,,,6.1,,1010.7,,Nilai
2020-03-13,28.2,23.8,32.8,,,,4.7,,1011.2,,Nilai
2020-03-14,29.4,25.8,34.0,,,,6.7,,1009.4,,Nilai
2020-03-15,28.6,24.8,34.8,,,,8.2,,1009.1,,Nilai
2020-03-16,30.5,26.8,35.8,,,,14.0,,1010.0,,Nilai
2020-03-17,29.6,26.4,35.8,,,,12.0,,1010.7,,Nilai
2020-03-18,28.5,25.8,33.8,,,,8.4,,1010.0,,Nilai
2020-03-19,28.1,25.5,31.8,,,,5.1,,1010.2,,Nilai
2020-03-20,28.7,24.8,33.8,,,,6.9,,1010.3,,Nilai
2020-03-21,27.5,24.8,32.8,,,,7.2,,1010.6,,Nilai
2020-03-22,27.6,24.8,32.8,,,,5.9,,1010.5,,Nilai
2020-03-23,26.8,24.8,30.9,,,,3.7,,1010.1,,Nilai
2020-03-24,27.5,23.8,32.8,,,,4.4,,1008.6,,Nilai
2020-03-25,28.7,24.8,34.8,,,,6.5,,1007.5,,Nilai
2020-03-26,29.5,23.8,34.8,,,,5.0,,1008.3,,Nilai
2020-03-27,28.9,26.4,33.3,,,,4.6,,1009.5,,Nilai
2020-03-28,28.2,24.8,33.8,,,,5.5,,1009.0,,Nilai
2020-03-29,28.7,25.5,32.8,,,,4.6,,1007.8,,Nilai
2020-03-30,28.0,25.0,31.8,,,,4.6,,1009.1,,Nilai
2020-03-31,28.6,24.8,33.0,,,,4.5,,1009.2,,Nilai
2020-04-01,29.4,24.8,33.8,,,,4.8,,1008.8,,Nilai
2020-04-02,29.4,25.8,33.8,,,,6.2,,1008.8,,Nilai
2020-04-03,27.5,23.8,32.8,,,,6.4,,1010.0,,Nilai
2020-04-04,27.2,24.8,32.8,,,,4.7,,1009.6,,Nilai
2020-04-05,28.1,25.8,32.8,,,,6.3,,1010.2,,Nilai
2020-04-06,28.1,24.8,33.3,,,,4.6,,1010.1,,Nilai
2020-04-07,27.4,22.8,32.8,,,,5.4,,1009.9,,Nilai
2020-04-08,28.1,25.8,31.8,,,,4.8,,1010.1,,Nilai
2020-04-09,29.1,25.8,35.8,,,,5.8,,1010.0,,Nilai
2020-04-10,29.4,25.8,35.4,,,,7.5,,1010.9,,Nilai
2020-04-11,29.3,25.8,33.4,,,,5.5,,1010.8,,Nilai
2020-04-12,30.0,25.8,34.8,,,,4.7,,1009.4,,Nilai
2020-04-13,29.3,25.5,32.9,,,,7.1,,1009.2,,Nilai
2020-04-14,29.6,26.8,33.9,,,,6.9,,1009.5,,Nilai
2020-04-15,29.7,26.8,34.8,,,,5.3,,1009.8,,Nilai
2020-04-16,29.9,26.8,34.8,,,,8.0,,1009.0,,Nilai
2020-04-17,29.1,25.8,33.8,,,,4.6,,1009.7,,Nilai
2020-04-18,29.6,25.8,33.8,,,,6.4,,1010.1,,Nilai
2020-04-19,29.4,24.8,35.8,,,,5.1,,1009.5,,Nilai
2020-04-20,29.4,26.8,34.3,,,,6.6,,1009.0,,Nilai
2020-04-21,28.1,23.8,34.8,,,,6.6,,1008.8,,Nilai
2020-04-22,27.1,24.5,33.9,,,,5.8,,1008.4,,Nilai
2020-04-23,26.4,24.8,31.8,,,,5.0,,1009.0,,Nilai
2020-04-24,27.6,24.8,33.8,,,,6.1,,1008.9,,Nilai
2020-04-25,27.2,24.5,33.8,,,,5.4,,1008.8,,Nilai
2020-04-26,26.8,24.4,30.8,,,,5.0,,1010.0,,Nilai
2020-04-27,27.3,23.8,31.8,,,,4.8,,1010.3,,Nilai
2020-04-28,26.8,23.0,30.8,,,,3.6,,1010.1,,Nilai
2020-04-29,28.1,24.8,32.8,,,,5.1,,1008.9,,Nilai
2020-04-30,27.8,25.8,31.5,,,,6.2,,1009.7,,Nilai
2020-05-01,26.8,25.5,29.0,,,,4.3,,1009.2,,Nilai
2020-05-02,28.8,25.8,33.8,,,,5.1,,1008.7,,Nilai
2020-05-03,28.7,26.3,32.8,,,,4.0,,1008.6,,Nilai
2020-05-04,28.6,25.4,32.3,,,,3.9,,1008.9,,Nilai
2020-05-05,29.3,25.8,34.5,,,,6.1,,1008.2,,Nilai
2020-05-06,28.5,25.8,32.0,,,,3.4,,1008.1,,Nilai
2020-05-07,28.9,26.8,31.8,,,,3.9,,1007.7,,Nilai
2020-05-08,28.8,25.8,33.0,,,,3.5,,1007.5,,Nilai
2020-05-09,28.6,26.8,31.0,,,,6.6,,1007.9,,Nilai
2020-05-10,26.6,24.5,29.8,,,,4.1,,1007.7,,Nilai
2020-05-11,30.5,26.6,35.6,,,,7.1,,1007.9,,Nilai
2020-05-12,29.1,25.8,33.3,,,,7.8,,1007.7,,Nilai
2020-05-13,26.8,23.8,30.8,,,,7.2,,1008.7,,Nilai
2020-05-14,29.1,24.5,33.8,,,,6.2,,1007.4,,Nilai
2020-05-15,30.5,26.4,34.9,6.1,,,6.1,,1006.3,,Nilai
2020-05-16,29.3,26.3,33.4,,,,8.4,,1005.5,,Nilai
2020-05-17,26.3,23.8,31.8,,,,7.3,,1007.4,,Nilai
2020-05-18,28.5,24.8,33.8,,,,4.7,,1006.6,,Nilai
2020-05-19,30.1,26.8,33.8,,,,5.5,,1006.4,,Nilai
2020-05-20,28.5,27.2,30.8,,,,6.4,,1007.7,,Nilai
2020-05-21,28.6,25.7,33.8,,,,6.3,,1008.2,,Nilai
2020-05-22,27.3,24.8,32.8,,,,4.8,,1008.6,,Nilai
2020-05-23,27.7,25.4,31.8,,,,4.1,,1009.3,,Nilai
2020-05-24,27.4,24.5,31.3,,,,3.8,,1009.9,,Nilai
2020-05-25,28.9,25.8,32.8,,,,4.3,,1010.6,,Nilai
2020-05-26,27.8,24.7,30.8,,,,5.7,,1011.2,,Nilai
2020-05-27,28.5,25.8,32.0,,,,4.7,,1010.6,,Nilai
2020-05-28,28.7,26.8,31.8,,,,5.8,,1009.6,,Nilai
2020-05-29,28.1,25.6,31.8,,,,4.4,,1010.2,,Nilai
2020-05-30,28.3,26.5,32.3,,,,4.8,,1010.7,,Nilai
2020-05-31,28.0,24.8,31.8,,,,6.0,,1011.2,,Nilai
2020-06-01,28.0,25.8,31.5,,,,5.9,,1011.0,,Nilai
2020-06-02,29.1,25.9,34.5,0.0,,,5.0,,1010.0,,Nilai
2020-06-03,28.9,25.8,32.8,,,,5.8,,1009.1,,Nilai
2020-06-04,27.7,25.8,30.8,,,,5.1,,1009.8,,Nilai
2020-06-05,26.8,23.6,31.4,,,,4.0,,1010.5,,Nilai
2020-06-06,26.9,23.8,30.5,,,,5.0,,1010.0,,Nilai
2020-06-07,29.2,25.0,33.0,0.0,,,4.8,,1008.8,,Nilai
2020-06-08,29.7,25.8,34.8,0.0,,,4.6,,1008.4,,Nilai
2020-06-09,29.3,25.8,32.8,,,,7.5,,1008.2,,Nilai
2020-06-10,28.7,25.8,32.3,,,,5.8,,1008.3,,Nilai
2020-06-11,28.5,25.5,34.0,,,,6.9,,1007.6,,Nilai
2020-06-12,26.1,24.8,32.0,0.5,,,7.2,,1007.3,,Nilai
2020-06-13,26.8,24.8,29.8,,,,6.7,,1007.8,,Nilai
2020-06-14,29.0,24.6,32.8,3.0,,,6.9,,1008.6,,Nilai
2020-06-15,29.1,26.4,32.9,,,,7.5,,1008.9,,Nilai
2020-06-16,28.1,25.8,32.4,,,,5.2,,1009.1,,Nilai
2020-06-17,28.2,25.8,31.8,,,,5.1,,1009.2,,Nilai
2020-06-18,26.0,23.8,28.8,,,,5.4,,1010.5,,Nilai
2020-06-19,26.7,23.8,29.8,,,,5.5,,1010.0,,Nilai
2020-06-20,25.5,24.3,27.1,,,,3.7,,1009.8,,Nilai
2020-06-21,27.5,24.5,30.8,,,,5.8,,1007.9,,Nilai
2020-06-22,27.0,23.8,30.8,,,,6.0,,1007.9,,Nilai
2020-06-23,27.6,23.8,31.0,,,,6.8,,1008.5,,Nilai
2020-06-24,27.9,26.5,31.8,,,,10.5,,1008.9,,Nilai
2020-06-25,28.5,25.8,31.8,,,,8.5,,1008.1,,Nilai
2020-06-26,26.7,22.5,29.8,,,,7.1,,1008.6,,Nilai
2020-06-27,28.1,25.7,30.9,,,,4.7,,1008.5,,Nilai
2020-06-28,28.4,26.5,31.8,,,,9.2,,1008.6,,Nilai
2020-06-29,28.6,26.5,31.8,,,,8.0,,1008.3,,Nilai
2020-06-30,29.5,25.4,33.0,0.0,,,8.1,,1008.3,,Nilai
2020-07-01,28.6,25.5,31.9,,,,6.2,,1008.2,,Nilai
2020-07-02,28.8,25.8,32.8,,,,7.9,,1007.8,,Nilai
2020-07-03,29.0,24.4,33.3,,,,7.9,,1009.0,,Nilai
2020-07-04,28.0,24.8,31.8,,,,6.7,,1009.0,,Nilai
2020-07-05,28.1,25.5,32.3,,,,5.9,,1007.8,,Nilai
2020-07-06,27.6,24.8,31.6,,,,6.8,,1007.5,,Nilai
2020-07-07,26.5,23.8,30.8,,,,5.2,,1009.2,,Nilai
2020-07-08,26.5,24.6,29.8,,,,5.3,,1009.3,,Nilai
2020-07-09,26.4,24.8,30.0,,,,5.0,,1009.0,,Nilai
2020-07-10,26.5,23.5,29.9,,,,5.3,,1009.5,,Nilai
2020-07-11,27.7,24.8,30.8,,,,5.6,,1008.6,,Nilai
2020-07-12,27.3,22.8,30.8,,,,4.7,,1008.6,,Nilai
2020-07-13,25.0,22.8,27.8,,,,6.2,,1009.5,,Nilai
2020-07-14,26.7,23.8,30.0,,,,8.0,,1008.6,,Nilai
2020-07-15,27.0,24.8,29.9,,,,6.0,,1007.7,,Nilai
2020-07-16,27.2,25.8,29.8,,,,5.7,,1007.3,,Nilai
2020-07-17,27.6,23.8,31.0,,,,6.1,,1008.0,,Nilai
2020-07-18,27.3,23.8,31.8,,,,5.9,,1008.4,,Nilai
2020-07-19,27.1,23.8,31.8,,,,4.8,,1008.1,,Nilai
2020-07-20,28.5,24.8,32.4,,,,7.0,,1007.2,,Nilai
2020-07-21,28.3,24.8,32.0,,,,6.9,,1007.7,,Nilai
2020-07-22,26.2,24.5,29.8,,,,6.5,,1008.5,,Nilai
2020-07-23,27.2,23.8,30.9,,,,4.1,,1008.5,,Nilai
2020-07-24,27.1,25.3,29.8,,,,5.2,,1008.7,,Nilai
2020-07-25,27.8,24.8,31.3,,,,6.9,,1008.3,,Nilai
2020-07-26,27.9,24.8,30.8,,,,7.7,,1008.1,,Nilai
2020-07-27,27.0,25.4,29.8,,,,8.2,,1008.1,,Nilai
2020-07-28,26.8,24.6,30.8,,,,7.4,,1008.4,,Nilai
2020-07-29,26.6,23.0,29.8,,,,5.4,,1009.0,,Nilai
2020-07-30,29.4,25.5,34.0,0.0,,,5.6,,1008.7,,Nilai
2020-07-31,26.1,23.3,28.8,,,,3.7,,1009.0,,Nilai
2020-08-01,27.6,24.8,30.9,,,,5.3,,1008.2,,Nilai
2020-08-02,27.0,24.5,30.8,,,,5.2,,1007.9,,Nilai
2020-08-03,28.5,25.8,31.8,,,,7.1,,1006.9,,Nilai
2020-08-04,26.8,22.8,30.8,,,,6.7,,1007.3,,Nilai
2020-08-05,28.4,25.8,31.8,,,,8.4,,1007.4,,Nilai
2020-08-06,28.8,25.8,32.8,,,,7.7,,1007.7,,Nilai
2020-08-07,29.3,25.9,32.8,,,,6.9,,1007.7,,Nilai
2020-08-08,29.1,25.8,33.3,,,,4.3,,1007.6,,Nilai
2020-08-09,29.2,25.8,33.3,,,,3.8,,1007.8,,Nilai
2020-08-10,30.7,24.8,35.5,,,,3.3,,1008.9,,Nilai
2020-08-11,27.8,23.8,30.8,,,,5.0,,1009.4,,Nilai
2020-08-12,26.0,22.8,30.3,,,,5.9,,1010.6,,Nilai
2020-08-13,27.6,23.8,31.8,,,,4.6,,1009.6,,Nilai
2020-08-14,27.3,23.7,30.8,,,,8.8,,1009.1,,Nilai
2020-08-15,28.0,24.8,31.8,,,,5.9,,1008.8,,Nilai
2020-08-16,27.2,24.8,31.8,,,,6.3,,1009.2,,Nilai
2020-08-17,26.4,24.8,28.8,,,,4.5,,1009.0,,Nilai
2020-08-18,27.8,24.8,30.8,,,,5.4,,1008.6,,Nilai
2020-08-19,26.9,23.8,31.4,,,,3.8,,1008.0,,Nilai
2020-08-20,27.8,24.8,32.3,,,,5.9,,1008.2,,Nilai
2020-08-21,28.6,24.8,32.8,,,,7.6,,1009.0,,Nilai
2020-08-22,28.6,25.5,32.1,,,,4.8,,1010.3,,Nilai
2020-08-23,28.0,23.8,34.1,0.0,,,5.9,,1010.4,,Nilai
2020-08-24,27.7,24.0,31.8,,,,6.2,,1009.3,,Nilai
2020-08-25,27.5,23.8,33.8,,,,7.1,,1009.6,,Nilai
2020-08-26,27.9,24.7,33.8,2.0,,,8.7,,1009.8,,Nilai
2020-08-27,29.0,25.1,32.8,,,,8.0,,1008.7,,Nilai
2020-08-28,28.9,26.5,32.4,,,,7.1,,1007.7,,Nilai
2020-08-29,28.4,25.3,32.8,,,,5.9,,1007.4,,Nilai
2020-08-30,28.5,25.3,31.9,,,,7.4,,1007.0,,Nilai
2020-08-31,29.0,25.8,32.8,,,,7.3,,1007.2,,Nilai
2020-09-01,28.7,25.2,32.8,,,,6.9,,1007.8,,Nilai
2020-09-02,27.9,23.8,31.9,,,,8.4,,1008.7,,Nilai
2020-09-03,27.8,25.0,31.8,,,,4.8,,1009.0,,Nilai
2020-09-04,26.4,24.4,28.8,,,,8.5,,1009.4,,Nilai
2020-09-05,26.9,23.8,31.8,,,,5.8,,1008.2,,Nilai
2020-09-06,27.7,24.8,31.8,,,,3.9,,1008.8,,Nilai
2020-09-07,28.5,25.0,32.8,,,,6.1,,1008.8,,Nilai
2020-09-08,28.3,24.8,32.3,,,,7.9,,1009.3,,Nilai
2020-09-09,27.9,25.8,31.8,,,,6.7,,1008.9,,Nilai
2020-09-10,26.8,24.8,29.8,,,,6.4,,1008.1,,Nilai
2020-09-11,26.9,23.8,30.8,,,,5.0,,1008.5,,Nilai
2020-09-12,27.5,23.8,31.8,6.1,,,4.9,,1010.6,,Nilai
2020-09-13,26.7,23.5,30.8,,,,5.2,,1010.9,,Nilai
2020-09-14,26.5,25.3,29.0,,,,4.3,,1009.6,,Nilai
2020-09-15,27.0,22.8,31.0,,,,5.6,,1009.9,,Nilai
2020-09-16,27.5,24.8,31.9,,,,5.8,,1009.7,,Nilai
2020-09-17,28.8,24.4,32.6,0.0,,,4.6,,1008.5,,Nilai
2020-09-18,28.8,25.5,33.1,0.0,,,6.3,,1007.4,,Nilai
2020-09-19,26.7,23.6,30.8,,,,8.8,,1008.1,,Nilai
2020-09-20,27.2,23.8,32.9,,,,7.1,,1009.0,,Nilai
2020-09-21,25.7,22.8,30.8,,,,6.1,,1009.5,,Nilai
2020-09-22,26.5,23.8,30.8,,,,5.6,,1009.4,,Nilai
2020-09-23,27.4,23.8,31.8,,,,6.6,,1009.5,,Nilai
2020-09-24,27.5,23.3,32.8,,,,6.1,,1010.9,,Nilai
2020-09-25,26.7,24.5,30.5,,,,5.9,,1010.2,,Nilai
2020-09-26,26.4,23.8,31.4,,,,7.1,,1010.3,,Nilai
2020-09-27,27.8,23.4,32.1,7.9,,,4.0,,1010.5,,Nilai
2020-09-28,28.3,24.8,31.8,,,,6.9,,1009.2,,Nilai
2020-09-29,27.8,24.3,32.1,7.1,,,4.8,,1008.8,,Nilai
2020-09-30,28.1,23.8,32.8,,,,6.6,,1007.5,,Nilai
2020-10-01,26.6,23.5,31.0,,,,6.8,,1008.2,,Nilai
2020-10-02,25.7,23.5,29.8,,,,6.8,,1008.9,,Nilai
2020-10-03,27.9,23.5,32.6,13.0,,,4.7,,1010.0,,Nilai
2020-10-04,28.1,24.8,31.8,,,,4.1,,1009.8,,Nilai
2020-10-05,28.4,25.8,32.8,,,,4.9,,1009.0,,Nilai
2020-10-06,28.0,24.8,32.0,,,,4.4,,1008.5,,Nilai
2020-10-07,26.2,24.8,28.3,,,,6.5,,1008.0,,Nilai
2020-10-08,27.6,24.5,31.8,,,,9.1,,1007.6,,Nilai
2020-10-09,27.2,24.5,30.9,,,,3.2,,1007.7,,Nilai
2020-10-10,27.2,22.8,31.0,,,,4.9,,1007.6,,Nilai
2020-10-11,27.4,25.6,29.8,,,,3.6,,1007.2,,Nilai
2020-10-12,27.6,22.8,31.8,,,,7.3,,1007.0,,Nilai
2020-10-13,29.1,25.1,33.5,0.5,,,4.8,,1007.9,,Nilai
2020-10-14,28.2,25.8,30.9,,,,3.4,,1008.4,,Nilai
2020-10-15,28.1,25.5,32.0,,,,4.2,,1008.5,,Nilai
