date, pm25, pm10, o3, no2, so2, co
2020/5/26, 71, 34, 7, 3, , 
2020/5/27, 77, 34, 6, 3, , 
2020/5/28, 76, 20, 8, 2, , 
2020/5/29, 53, 16, 6, 2, , 
2020/5/30, 42, 24, 6, 2, , 
2020/5/31, 59, 30, 3, 4, , 
2020/6/1, 68, 27, 1, 3, 4, 
2020/6/2, 45, 25, 1, 2, , 
2020/6/3, 55, 30, 2, 2, , 
2020/6/4, 50, 42, 3, 2, , 
2020/6/5, 48, 43, 4, 2, , 
2020/6/6, 51, 40, 4, 1, , 
2020/6/7, 51, 34, 5, 2, 1, 
2020/6/8, 44, 30, 3, 2, , 
2020/6/9, 47, 41, 3, 2, , 
2020/6/10, 60, 45, 5, 3, , 
2020/6/11, 60, 47, 7, 3, , 
2020/6/12, 62, 40, 11, 3, , 
2020/6/13, 57, 39, 6, 2, , 
2020/6/14, 58, 20, 4, 2, , 
2020/6/15, 47, 29, 5, 2, , 
2020/6/16, 46, 16, 2, 2, , 
2020/6/17, 51, 33, 6, 3, , 
2020/6/18, 59, 39, 2, 3, , 
2020/6/19, 61, 40, 8, 3, 1, 
2020/6/20, 62, 51, 7, 3, , 
2020/6/21, 63, 35, 3, 3, , 
2020/6/22, 62, 35, 4, 2, 1, 
2020/6/23, 53, 37, 5, 3, 1, 
2020/6/24, 59, 40, 4, 3, 1, 
2020/6/25, 63, 25, 2, 2, , 
2020/6/26, 47, 26, 6, 2, , 
2020/6/27, 46, 25, 4, 1, , 
2020/6/28, 55, 22, 3, 2, , 
2020/6/29, 44, 26, 5, 1, , 
2020/6/30, 54, 42, 4, 2, , 
2020/1/1, 75, 46, 15, 6, , 
2020/1/2, 92, 65, 19, 8, 1, 
2020/1/3, 97, 73, 27, 11, 1, 
2020/1/4, 125, 76, 28, 10, 2, 
2020/1/5, 138, 78, 29, 9, 1, 
2020/1/6, 135, 94, 31, 14, 1, 
2020/1/7, 155, 100, 31, 15, 1, 
2020/1/8, 154, 88, 21, 12, 1, 
2020/1/9, 141, 92, 25, 12, 1, 
2020/1/10, 143, 68, 16, 12, , 
2020/1/11, 120, 57, 18, 7, , 
2020/1/12, 95, 63, 19, 9, 1, 
2020/1/13, 104, 69, 18, 11, , 
2020/1/14, 116, 71, 25, 9, , 
2020/1/15, 111, 74, 23, 10, , 
2020/1/16, 126, 79, 26, 11, 2, 
2020/1/17, 131, 78, 24, 8, 1, 
2020/1/18, 148, 78, 22, 6, , 
2020/1/19, 150, 85, 15, 9, 1, 
2020/1/20, 152, 82, 16, 11, , 
2020/1/21, 135, 67, 19, 9, 4, 
2020/1/22, 107, 63, 22, 7, 1, 
2020/1/23, 101, 55, 13, 7, , 
2020/1/24, 87, 40, 16, 3, , 
2020/1/25, 67, 38, 11, 3, 1, 
2020/1/26, 56, 40, 13, 3, 1, 
2020/1/27, 62, 55, 19, 8, , 
2020/1/28, 88, 70, 16, 12, , 
2020/1/29, 106, 70, 26, 11, , 
2020/1/30, 116, 68, 27, 8, , 
2020/1/31, 130, 71, 30, 9, , 
2020/2/1, 150, 78, 33, 9, 1, 
2020/2/2, 151, 84, 23, 11, , 
2020/2/3, 153, 75, 19, 9, 1, 
2020/2/4, 137, 61, 15, 7, , 
2020/2/5, 108, 62, 15, 8, , 
2020/2/6, 106, 61, 17, 7, , 
2020/2/7, 94, 61, 20, 5, , 
2020/2/8, 113, 61, 18, 5, , 
2020/2/9, 122, 64, 21, 5, , 
2020/2/10, 120, 73, 23, 7, , 
2020/2/11, 144, 64, 19, 8, , 
2020/2/12, 119, 42, 11, 3, , 
2020/2/13, 59, 38, 11, 3, , 
2020/2/14, 51, 40, 11, 4, , 
2020/2/15, 55, 39, 11, 4, , 
2020/2/16, 59, 51, 13, 7, , 
2020/2/17, 71, 57, 22, 6, , 
2020/2/18, 108, 63, 29, 7, , 
2020/2/19, 121, 73, 22, 11, , 
2020/2/20, 146, 73, 19, 9, , 
2020/2/21, 143, 71, 20, 6, , 
2020/2/22, 130, 68, 21, 6, , 
2020/2/23, 132, 86, 29, 12, 1, 
2020/2/24, 155, 96, 19, 12, 1, 
2020/2/25, 159, 76, 19, 8, , 
2020/2/26, 139, 68, 19, 9, 1, 
2020/2/27, 127, 49, 9, 7, , 
2020/2/28, 99, 51, 12, 7, , 
2020/2/29, 86, 49, 14, 5, , 
2020/3/1, 74, 50, 18, 5, , 
2020/3/2, 85, 32, 6, 4, 1, 
2020/3/3, 56, 44, 7, 5, , 
2020/3/4, 64, 45, 11, 5, , 
2020/3/5, 73, 40, 9, 4, 1, 
2020/3/6, 58, 35, 4, 5, 1, 
2020/3/7, 50, 41, 13, 4, 1, 
2020/3/8, 87, 53, 16, 5, , 
2020/3/9, 106, 46, 16, 6, , 
2020/3/10, 92, 55, 17, 8, , 
2020/3/11, 115, 46, 15, 3, , 
2020/3/12, 95, 44, 14, 1, 1, 
2020/3/13, 110, 43, 11, 3, 1, 
2020/3/14, 86, 37, 12, 3, , 
2020/3/15, 79, 49, 13, 4, , 
2020/3/16, 99, 44, 15, 3, 1, 
2020/3/17, 85, 38, 15, 1, , 
2020/3/18, 71, 42, 16, 2, 2, 
2020/3/19, 48, 41, 16, 2, , 
2020/3/20, 43, 42, 14, 3, 1, 
2020/3/21, 45, 37, 14, 2, , 
2020/3/22, 39, 40, 14, 2, 4, 
2020/3/23, 40, 44, 17, 3, , 
2020/3/24, 44, 43, 17, 2, , 
2020/3/25, 38, 40, 9, 2, 1, 
2020/3/26, 30, 38, 11, 2, 2, 
2020/3/27, 29, 44, 24, 2, 1, 
2020/3/28, 44, 41, 25, 2, 2, 
2020/3/29, 32, 42, 13, 2, 1, 
2020/3/30, 27, 44, 5, 2, 1, 
2020/3/31, 34, 34, 12, 2, 2, 
2019/10/1, 68, 53, 7, 8, , 
2019/10/2, 68, 52, 9, 8, , 
2019/10/3, 81, 46, 4, 8, 2, 
2019/10/4, 67, 42, 11, 5, 1, 
2019/10/5, 57, 31, 11, 4, 1, 
2019/10/6, 51, 36, 11, 6, 1, 
2019/10/7, 57, 41, 15, 6, 2, 
2019/10/8, 59, 52, 13, 7, , 
2019/10/9, 73, 59, 17, 9, , 
2019/10/10, 92, 60, 18, 9, , 
2019/10/11, 90, 43, 13, 6, , 
2019/10/12, 67, 35, 12, 4, , 
2019/10/13, 56, 38, 10, 4, , 
2019/10/14, 61, 39, 12, 6, , 
2019/10/15, 68, 33, 10, 5, , 
2019/10/16, 47, 39, 10, 5, , 
2019/10/17, 58, 45, 14, 6, , 
2019/10/18, 68, 48, 14, 5, , 
2019/10/19, 74, 40, 13, 4, , 
2019/10/20, 64, 54, 17, 9, , 
2019/10/21, 73, 66, 26, 10, 1, 
2019/10/22, 99, 54, 17, 6, , 
2019/10/23, 84, 56, 15, 8, , 
2019/10/24, 81, 62, 13, 9, , 
2019/10/25, 96, 58, 13, 8, , 
2019/10/26, 96, 46, 11, 6, , 
2019/10/27, 71, 43, 13, 6, , 
2019/10/28, 70, 41, 11, 7, , 
2019/10/29, 50, 41, 16, 5, , 
2019/10/30, 64, 50, 18, 6, , 
2019/10/31, 75, 42, 11, 6, , 
2019/11/1, 64, 40, 12, 7, , 
2019/11/2, 69, 43, 15, 5, , 
2019/11/3, 74, 55, 16, 8, , 
2019/11/4, 87, 60, 18, 9, , 
2019/11/5, 109, 64, 20, 12, 1, 
2019/11/6, 111, 71, 18, 10, 1, 
2019/11/7, 123, 63, 20, 8, 1, 
2019/11/8, 113, 57, 21, 6, 2, 
2019/11/9, 108, 62, 24, 7, , 
2019/11/10, 116, 66, 24, 11, 1, 
2019/11/11, 120, 59, 23, 9, 1, 
2019/11/12, 109, 58, 17, 10, 1, 
2019/11/13, 100, 38, 11, 6, 1, 
2019/11/14, 58, 55, 16, 6, 1, 
2019/11/15, 79, 65, 25, 11, 1, 
2019/11/16, 101, 70, 20, 10, 1, 
2019/11/17, 117, 74, 18, 11, 1, 
2019/11/18, 113, 63, 14, 8, 1, 
2019/11/19, 95, 53, 13, 8, 1, 
2019/11/20, 72, 54, 19, 7, 3, 
2019/11/21, 88, 56, 19, 8, , 
2019/11/22, 80, 69, 17, 11, , 
2019/11/23, 103, 64, 18, 12, , 
2019/11/24, 96, 61, 13, 9, , 
2019/11/25, 86, 48, 14, 7, , 
2019/11/26, 65, 51, 10, 7, , 
2019/11/27, 73, 47, 11, 5, 1, 
2019/11/28, 64, 47, 17, 4, , 
2019/11/29, 63, 41, 15, 6, , 
2019/11/30, 62, 47, 14, 7, , 
2019/12/1, 69, 52, 16, 7, , 
2019/12/2, 68, 53, 20, 5, , 
2019/12/3, 68, 59, 20, 5, , 
2019/12/4, 85, 63, 23, 4, , 
2019/12/5, 95, 68, 23, 6, , 
2019/12/6, 98, 71, 23, 5, , 
2019/12/7, 106, 61, 22, 4, , 
2019/12/8, 101, 60, 21, 7, , 
2019/12/9, 89, 63, 23, 9, 2, 
2019/12/10, 108, 82, 27, 15, , 
2019/12/11, 128, 82, 21, 17, 1, 
2019/12/12, 131, 70, 20, 10, , 
2019/12/13, 109, 56, 16, 11, , 
2019/12/14, 92, 54, 16, 6, , 
2019/12/15, 87, 55, 16, 9, , 
2019/12/16, 75, 66, 24, 10, 1, 
2019/12/17, 94, 96, 22, 12, 2, 
2019/12/18, 131, 83, 22, 11, 1, 
2019/12/19, 114, 84, 18, 12, 1, 
2019/12/20, 124, 71, 19, 11, 1, 
2019/12/21, 115, 73, 20, 10, , 
2019/12/22, 128, 73, 19, 9, , 
2019/12/23, 107, 77, 17, 10, , 
2019/12/24, 106, 100, 15, 10, , 
2019/12/25, 128, 84, 14, 9, , 
2019/12/26, 109, 63, 22, 8, 1, 
2019/12/27, 102, 76, 19, 8, , 
2019/12/28, 117, 77, 25, 8, , 
2019/12/29, 130, , , , , 
2019/7/1, 48, 55, 6, 3, 2, 
2019/7/2, 49, 42, 7, 4, , 
2019/7/3, 61, 36, 6, 4, 3, 
2019/7/4, 48, 32, 4, 6, , 
2019/7/5, 38, 46, 6, 4, , 
2019/7/6, 46, 47, 8, 3, , 
2019/7/7, 53, 52, 5, 4, 1, 
2019/7/8, 45, 44, 5, 3, 1, 
2019/7/9, 43, 49, 6, 3, 2, 
2019/7/10, 41, 49, 6, 4, 3, 
2019/7/11, 56, 47, 11, 5, , 
2019/7/12, 55, 45, 10, 4, 1, 
2019/7/13, 52, 41, 11, 4, 1, 
2019/7/14, 49, 43, 9, 4, 1, 
2019/7/15, 44, 37, 11, 3, , 
2019/7/16, 41, 48, 10, 4, 2, 
2019/7/17, 51, 38, 10, 3, , 
2019/7/18, 35, 36, 10, 3, 1, 
2019/7/19, 28, 23, 10, 2, 2, 
2019/7/20, 30, 29, 9, 2, , 
2019/7/21, 25, 41, 9, 4, , 
2019/7/22, 25, 47, 8, 3, 1, 
2019/7/23, 46, 50, 7, 4, 1, 
2019/7/24, 52, 38, 5, 4, 2, 
2019/7/25, 39, 48, 8, 5, 1, 
2019/7/26, 54, 43, 10, 5, 1, 
2019/7/27, 47, 37, 10, 2, 1, 
2019/7/28, 37, 40, 9, 3, 1, 
2019/7/29, 34, 50, 11, 5, 1, 
2019/7/30, 46, 52, 8, 4, 1, 
2019/7/31, 60, 42, 7, 4, 2, 
2019/8/1, 42, 54, 7, 4, 2, 
2019/8/2, 55, 47, 7, 3, 2, 
2019/8/3, 52, 38, 7, 3, 1, 
2019/8/4, 44, 36, 7, 3, , 
2019/8/5, 45, 32, 5, 3, , 
2019/8/6, 38, 37, 65, 4, 1, 
2019/8/7, 38, 39, 6, 4, 2, 
2019/8/8, 44, 35, 6, 3, 2, 
2019/8/9, 38, 20, 4, 2, 1, 
2019/8/10, 29, 20, 8, 2, , 
2019/8/11, 33, 27, 7, 2, , 
2019/8/12, 35, 36, 8, 3, , 
2019/8/13, 35, 47, 7, 4, 2, 
2019/8/14, 50, 45, 10, 3, , 
2019/8/15, 48, 41, 10, 2, , 
2019/8/16, 47, 25, 8, 2, 2, 
2019/8/17, 40, 31, 10, 2, , 
2019/8/18, 39, 31, 7, 4, 1, 
2019/8/19, 31, 34, 7, 4, , 
2019/8/20, 39, 33, 8, 3, , 
2019/8/21, 38, 36, 6, 3, 9, 
2019/8/22, 35, 42, 6, 3, 1, 
2019/8/23, 28, 31, 6, 4, 2, 
2019/8/24, 36, 30, 6, 2, 1, 
2019/8/25, 24, 35, 6, 4, 2, 
2019/8/26, 41, 40, 8, 4, 3, 
2019/8/27, 38, 38, 9, 4, 2, 
2019/8/28, 36, 42, 5, 5, , 
2019/8/29, 42, 40, 7, 4, , 
2019/8/30, 35, 22, 7, 2, , 
2019/8/31, 26, 34, 6, 3, 1, 
2019/9/1, 37, 44, 6, 5, 2, 
2019/9/2, 44, 40, 3, 5, 1, 
2019/9/3, 42, 40, 3, 4, 1, 
2019/9/4, 47, 38, 5, 4, 1, 
2019/9/5, 35, 44, 5, 4, 1, 
2019/9/6, 43, 49, 5, 3, 1, 
2019/9/7, 47, 42, 4, 3, 1, 
2019/9/8, 45, 43, 5, 4, , 
2019/9/9, 56, 37, 6, 3, 1, 
2019/9/10, 33, 45, 7, 4, 3, 
2019/9/11, 38, 49, 12, 7, 1, 
2019/9/12, 50, 49, 10, 5, 1, 
2019/9/13, 46, 36, 7, 5, 1, 
2019/9/14, 39, 36, 9, 5, , 
2019/9/15, 49, 40, 9, 6, 1, 
2019/9/16, 46, 40, 4, 7, 1, 
2019/9/17, 48, 49, 16, 6, 1, 
2019/9/18, 63, 37, 10, 6, , 
2019/9/19, 37, 33, 5, 5, , 
2019/9/20, 42, 29, 4, 5, , 
2019/9/21, 30, 23, 2, 4, , 
2019/9/22, 40, 22, 6, 4, , 
2019/9/23, 37, 53, 15, 6, 1, 
2019/9/24, 63, 60, 18, 6, 1, 
2019/9/25, 89, 58, 16, 7, , 
2019/9/26, 80, 59, 14, 9, , 
2019/9/27, 79, 65, 20, 8, , 
2019/9/28, 100, 59, 21, 6, , 
2019/9/29, 89, 67, 19, 8, , 
2019/9/30, 101, 49, 8, 5, , 
2019/4/1, 59, 40, 12, 7, , 
2019/4/2, 60, 43, 10, 8, , 
2019/4/3, 74, 44, 15, 6, , 
2019/4/4, 62, 38, 16, 6, , 
2019/4/5, 72, 41, 13, 8, , 
2019/4/6, 66, 40, 10, 6, , 
2019/4/7, 65, 37, 24, 6, , 
2019/4/8, 57, 33, 12, 4, , 
2019/4/9, 50, 34, 11, 4, , 
2019/4/10, 54, 30, 10, 5, , 
2019/4/11, 53, 27, 13, 5, , 
2019/4/12, 50, 23, 14, 3, , 
2019/4/13, 51, 23, 10, 3, , 
2019/4/14, 38, 23, 12, 4, , 
2019/4/15, 50, 25, 18, 4, 1, 
2019/4/16, 51, 23, 9, 3, , 
2019/4/17, 41, 27, 9, 4, 7, 
2019/4/18, 52, 27, 10, 4, , 
2019/4/19, 51, 42, 12, 5, 8, 
2019/4/20, 74, 44, 2, 3, , 
2019/4/21, 80, 40, 7, 6, , 
2019/4/22, 61, 46, 15, 6, , 
2019/4/23, 67, 41, 11, 5, 1, 
2019/4/24, 61, 40, 9, 5, , 
2019/4/25, 54, 42, 10, 5, , 
2019/4/26, 66, 46, 7, 6, , 
2019/4/27, 71, 30, 9, 3, 2, 
2019/4/28, 55, 29, 6, 4, , 
2019/4/29, 46, 27, 6, 4, , 
2019/4/30, 36, 34, 11, 4, , 
2019/5/1, 58, 36, 7, 6, , 
2019/5/2, 48, 38, 6, 6, 1, 
2019/5/3, 55, 32, 7, 6, , 
2019/5/4, 56, 33, 1, 6, , 
2019/5/5, 67, 44, 7, 4, , 
2019/5/6, 61, 58, 10, 5, , 
2019/5/7, 89, 59, 11, 5, , 
2019/5/8, 85, 60, 10, 5, 1, 
2019/5/9, 88, 60, 8, 4, 1, 
2019/5/10, 80, 59, 10, 5, 1, 
2019/5/11, 85, 48, 7, 4, , 
2019/5/12, 80, 40, 11, 6, 1, 
2019/5/13, 67, 53, 8, 7, 1, 
2019/5/14, 80, 42, 9, 5, , 
2019/5/15, 66, 41, 2, 6, 1, 
2019/5/16, 69, 56, 9, 5, , 
2019/5/17, 83, 54, 8, 4, 1, 
2019/5/18, 79, 51, 8, 3, , 
2019/5/19, 80, 43, 5, 3, , 
2019/5/20, 65, 43, 6, 4, , 
2019/5/21, 73, 41, 5, 6, , 
2019/5/22, 60, 40, 7, 5, 2, 
2019/5/23, 61, 37, 6, 6, 1, 
2019/5/24, 55, 46, 6, 4, , 
2019/5/25, 56, 29, 1, 3, 1, 
2019/5/26, 31, 35, 10, 4, 1, 
2019/5/27, 36, 29, 9, 4, 1, 
2019/5/28, 38, 24, 8, 3, , 
2019/5/29, 40, 26, 7, 4, , 
2019/5/30, 36, 39, 7, 5, , 
2019/5/31, 63, , , , 1, 
2019/6/3, 56, 39, 9, 16, , 
2019/6/4, 58, 36, 4, 6, 1, 
2019/6/5, 57, 37, 7, 5, 1, 
2019/6/6, 52, 35, 5, 6, 1, 
2019/6/7, 56, 28, 7, 4, 1, 
2019/6/8, 41, 30, 6, 2, 2, 
2019/6/9, 37, 29, 7, 1, 2, 
2019/6/10, 35, 28, 6, 2, , 
2019/6/11, 25, 27, 6, 1, , 
2019/6/12, 31, 26, 10, 1, , 
2019/6/13, 37, 28, 11, 1, , 
2019/6/14, 39, 31, 14, 1, , 
2019/6/15, 42, 22, 8, 1, , 
2019/6/16, 48, 24, 13, 1, , 
2019/6/17, 35, 24, 27, 1, , 
2019/6/18, 32, 26, 35, 1, , 
2019/6/19, 33, 32, 7, 2, , 
2019/6/20, 42, 44, 10, 3, , 
2019/6/21, 49, 47, 8, 4, , 
2019/6/22, 57, 33, 8, 4, , 
2019/6/23, 50, 26, 8, 3, , 
2019/6/24, 37, 24, 8, 2, , 
2019/6/25, 32, 27, 8, 3, , 
2019/6/26, 21, 47, 8, 3, , 
2019/6/27, 36, 52, 6, 3, 1, 
2019/6/28, 47, 34, 8, 3, 4, 
2019/6/29, 35, 29, 7, 3, 2, 
2019/6/30, 36, 53, 7, 3, 1, 
2019/1/1, 57, 35, 19, 4, 1, 
2019/1/2, 59, 50, 18, 10, 1, 
2019/1/3, 83, 47, 16, 8, 1, 
2019/1/4, 80, 54, 17, 8, , 
2019/1/5, 103, 59, 31, 7, , 
2019/1/6, 106, 75, 31, 11, , 
2019/1/7, 133, 61, 17, 7, 3, 
2019/1/8, 84, 57, 14, 9, , 
2019/1/9, 63, 64, 25, 10, , 
2019/1/10, 86, 78, 22, 14, , 
2019/1/11, 117, 105, 24, 10, , 
2019/1/12, 113, 108, 35, 8, , 
2019/1/13, 128, 73, 24, 11, , 
2019/1/14, 135, 68, 21, 10, , 
2019/1/15, 112, 60, 21, 11, , 
2019/1/16, 110, 72, 24, 13, 1, 
2019/1/17, 127, 52, 24, 8, 2, 
2019/1/18, 74, 61, 24, 10, 1, 
2019/1/19, 104, 73, 35, 11, 1, 
2019/1/20, 136, 85, 29, 12, 2, 
2019/1/21, 140, 71, 25, 11, 2, 
2019/1/22, 123, 61, 27, 7, 1, 
2019/1/23, 90, 65, 28, 9, 1, 
2019/1/24, 118, 76, 33, 14, 2, 
2019/1/25, 120, 72, 23, 11, 1, 
2019/1/26, 132, 63, 21, 8, 1, 
2019/1/27, 109, 71, 26, 10, 1, 
2019/1/28, 124, 86, 32, 17, 1, 
2019/1/29, 148, 90, 29, 16, , 
2019/1/30, 148, 82, 24, 12, , 
2019/1/31, 122, 61, 21, 7, 2, 
2019/2/1, 93, 61, 18, 10, , 
2019/2/2, 94, 52, 16, 7, , 
2019/2/3, 87, 52, 17, 7, , 
2019/2/4, 73, 50, 22, 4, , 
2019/2/5, 75, 43, 15, 4, , 
2019/2/6, 61, 49, 15, 4, , 
2019/2/7, 69, 55, 15, 6, , 
2019/2/8, 67, 44, 18, 4, , 
2019/2/9, 64, 50, 16, 7, , 
2019/2/10, 75, 53, 15, 6, 2, 
2019/2/11, 72, 58, 22, 10, , 
2019/2/12, 86, 62, 26, 8, , 
2019/2/13, 113, 48, 17, 5, 2, 
2019/2/14, 71, 52, 18, 6, 2, 
2019/2/15, 72, 46, 15, 5, 1, 
2019/2/16, 65, 37, 15, 4, 2, 
2019/2/17, 55, 35, 17, 5, 2, 
2019/2/18, 51, 39, 15, 5, 2, 
2019/2/19, 59, 45, 13, 6, 2, 
2019/2/20, 64, 53, 16, 8, 1, 
2019/2/21, 76, 46, 12, 6, 1, 
2019/2/22, 59, 45, 13, 5, 1, 
2019/2/23, 65, 39, 15, 3, , 
2019/2/24, 51, 52, 19, 5, 2, 
2019/2/25, 80, 49, 19, 5, 1, 
2019/2/26, 62, 57, 17, 8, , 
2019/2/27, 85, 55, 19, 6, 1, 
2019/2/28, 85, 54, 29, 5, , 
2019/3/1, 87, 51, 18, 3, , 
2019/3/2, 74, 43, 14, 3, 1, 
2019/3/3, 59, 43, 16, 3, , 
2019/3/4, 63, 54, 23, 5, , 
2019/3/5, 92, 44, 15, 6, , 
2019/3/6, 72, 38, 18, 5, , 
2019/3/7, 55, 55, 22, 6, , 
2019/3/8, 65, 46, 17, 6, 2, 
2019/3/9, 74, 38, 15, 4, 1, 
2019/3/10, 59, 48, 16, 6, 2, 
2019/3/11, 64, 51, 22, 6, 2, 
2019/3/12, 77, 47, 15, 5, 2, 
2019/3/13, 68, 52, 18, 6, 2, 
2019/3/14, 68, 68, 17, 7, 3, 
2019/3/15, 80, 45, 17, 7, , 
2019/3/16, 81, 55, 20, 6, 1, 
2019/3/17, 92, 64, 19, 7, , 
2019/3/18, 99, 58, 24, 5, , 
2019/3/19, 79, 57, 19, 5, , 
2019/3/20, 84, 45, 17, 4, , 
2019/3/21, 58, 41, 16, 6, , 
2019/3/22, 70, 43, 26, 4, , 
2019/3/23, 84, 33, 16, 4, , 
2019/3/24, 70, 32, 8, 8, , 
2019/3/25, 62, 42, 15, 6, , 
2019/3/26, 62, 47, 11, 6, , 
2019/3/27, 55, 43, 14, 4, , 
2019/3/28, 62, 35, 12, 4, , 
2019/3/29, 58, 46, 8, 7, , 
2019/3/30, 72, 34, 11, 3, , 
2019/3/31, 59, 39, 12, 6, , 
2018/10/1, 131, 33, 11, 3, , 
2018/10/2, 120, 69, 12, 5, , 
2018/10/3, 130, 37, 16, 4, , 
2018/10/4, 128, 22, 10, 1, , 
2018/10/5, 91, 28, 7, 5, , 
2018/10/6, 122, 41, 13, 5, , 
2018/10/7, 103, 44, 15, 6, , 
2018/10/8, 128, 47, 17, 6, , 
2018/10/9, 144, 47, 16, 4, , 
2018/10/10, 119, 79, 12, 6, , 
2018/10/11, 129, 33, 15, 4, , 
2018/10/12, 131, 42, 21, 5, 2, 
2018/10/13, 121, 39, 15, 5, 2, 
2018/10/14, 137, 38, 14, 5, 2, 
2018/10/15, 121, 50, 9, 7, 1, 
2018/10/16, 122, 41, 2, 4, 1, 
2018/10/17, 119, 48, , , 1, 
2018/10/18, 106, 51, 12, 12, , 
2018/10/19, 83, 36, 6, 6, , 
2018/10/20, 62, 19, 7, 2, , 
2018/10/21, 29, 29, 11, 5, , 
2018/10/22, 41, 39, 12, 5, , 
2018/10/23, 60, 39, 9, , , 
2018/10/24, 59, 43, 13, 5, , 
2018/10/25, 65, 51, 12, 6, , 
2018/10/26, 75, 54, 19, 7, , 
2018/10/27, 84, 38, 12, 5, , 
2018/10/28, 61, 48, 17, 8, , 
2018/10/29, 70, 48, 19, 6, , 
2018/10/30, 78, 53, 25, 3, , 
2018/10/31, 78, 63, 27, 5, 2, 
2018/11/1, 76, 59, 27, 5, 1, 
2018/11/2, 79, 55, 27, 6, , 
2018/11/3, 92, 58, 24, 9, 1, 
2018/11/4, 94, 65, 22, 10, 1, 
2018/11/5, 93, 53, 17, 8, 1, 
2018/11/6, 72, 51, 11, 8, 1, 
2018/11/7, 69, 34, 9, 3, , 
2018/11/8, 44, 42, 5, , , 
2018/11/9, 50, 40, 7, , , 
2018/11/10, 67, 45, 13, , , 
2018/11/11, 66, 61, 18, , , 
2018/11/12, 94, 71, 22, , , 
2018/11/13, 115, 97, 16, , , 
2018/11/14, 100, 60, 18, , , 
2018/11/15, 99, 47, 14, 15, , 
2018/11/16, 79, 47, 16, 13, , 
2018/11/17, 73, 42, 11, 12, , 
2018/11/18, 64, 49, 22, 14, , 
2018/11/19, 77, 37, 10, 13, , 
2018/11/20, 51, 53, 17, 12, , 
2018/11/21, 83, 54, 18, 10, 1, 
2018/11/22, 94, 41, 15, 8, , 
2018/11/23, 59, 36, 20, 7, 2, 
2018/11/24, 56, 42, 20, 7, , 
2018/11/25, 70, 47, 21, 8, , 
2018/11/26, 68, 41, 15, 5, , 
2018/11/27, 69, 38, 16, 6, , 
2018/11/28, 61, 44, 17, 8, , 
2018/11/29, 56, 45, 15, 8, , 
2018/11/30, 74, 55, 19, 10, , 
2018/12/1, 92, 54, 19, 9, , 
2018/12/2, 89, 59, 19, 11, , 
2018/12/3, 96, 60, 12, 12, , 
2018/12/4, 93, 52, 18, 9, , 
2018/12/5, 98, 57, 18, 10, , 
2018/12/6, 77, 60, 15, 10, , 
2018/12/7, 89, 44, 8, 6, , 
2018/12/8, 77, 40, 12, 6, , 
2018/12/9, 61, 37, 16, 6, , 
2018/12/10, 52, 48, 15, 8, , 
2018/12/11, 72, 39, 12, 6, 1, 
2018/12/12, 72, 37, 18, 5, , 
2018/12/13, 60, 45, 18, 7, , 
2018/12/14, 63, 44, 19, 5, , 
2018/12/15, 56, 45, 18, 7, , 
2018/12/16, 72, 38, 19, 5, , 
2018/12/17, 70, 51, 20, 7, , 
2018/12/18, 74, 62, 23, 9, , 
2018/12/19, 96, 84, 40, 15, 1, 
2018/12/20, 144, 87, 29, 17, , 
2018/12/21, 125, 72, 30, 13, , 
2018/12/22, 120, 64, 23, 8, , 
2018/12/23, 118, 58, 16, 10, 3, 
2018/12/24, 92, 68, 22, 13, 1, 
2018/12/25, 103, 85, 40, 19, 1, 
2018/12/26, 153, 88, 42, 20, 1, 
2018/12/27, 148, 78, 41, 14, 1, 
2018/12/28, 147, 34, 17, 4, 2, 
2018/12/29, 72, 29, 19, 4, 2, 
2018/12/30, 53, , , , , 
2018/7/1, 43, 27, 10, 3, 1, 
2018/7/2, 44, 35, 8, 4, , 
2018/7/3, 45, 35, 8, 3, 1, 
2018/7/4, 41, 30, 10, 3, , 
2018/7/5, 40, 31, 9, 4, 1, 
2018/7/6, 45, 39, 9, 4, 1, 
2018/7/7, 53, 49, 8, 3, 2, 
2018/7/8, 59, 48, 7, 7, , 
2018/7/9, 56, 41, 5, 5, 2, 
2018/7/10, 58, 45, 6, 5, 1, 
2018/7/11, 41, 46, 7, 5, 1, 
2018/7/12, 46, 75, 7, 4, 2, 
2018/7/13, 41, 42, 7, 3, 1, 
2018/7/14, 52, 47, 7, 4, 1, 
2018/7/15, 52, 48, 6, 6, 2, 
2018/7/16, 50, 33, 6, 5, 2, 
2018/7/17, 44, 24, 7, 4, 2, 
2018/7/18, 37, 36, 6, 4, , 
2018/7/19, 49, 40, 4, 3, , 
2018/7/20, 53, 41, 4, 4, , 
2018/7/21, 58, 44, 5, 4, 1, 
2018/7/22, 56, 85, 5, 4, 1, 
2018/7/23, 61, 60, 4, 3, , 
2018/7/24, 63, 49, 3, 4, , 
2018/7/25, 61, 50, 4, 3, , 
2018/7/26, 64, 45, 4, 3, , 
2018/7/27, 65, 86, 3, 2, , 
2018/7/28, 69, 43, 4, 2, , 
2018/7/29, 58, 36, 3, 3, , 
2018/7/30, 54, 44, 4, 5, 2, 
2018/7/31, 57, 41, 4, 6, 1, 
2018/8/1, 56, 43, 5, 4, 3, 
2018/8/2, 54, 40, 3, 4, 3, 
2018/8/3, 53, 35, 4, 3, , 
2018/8/4, 55, 38, 4, 4, 1, 
