Country,Region,Date,AQI,Temperature,RelativeHumidity,WindSpeed
Thailand,Bangkok,02/08/2017,162.62,28.38,81.29,10.18
Thailand,Bangkok,03/08/2017,166.23,27.84,82.25,9.84
Thailand,Bangkok,04/08/2017,158.49,27.98,82.67,9.74
Thailand,Bangkok,05/08/2017,157.97,27.57,85,10.51
Thailand,Bangkok,06/08/2017,157.97,27.32,87.12,5.81
Thailand,Bangkok,07/08/2017,158.49,27.75,84.62,8.03
Thailand,Bangkok,08/08/2017,156.94,27.73,84.54,6.23
Thailand,Bangkok,09/08/2017,157.97,28.12,83.04,8.42
Thailand,Bangkok,10/08/2017,158.49,28.59,79.12,8.72
Thailand,Bangkok,11/08/2017,152.29,28.42,79,10.75
Thailand,Bangkok,12/08/2017,146.55,28.75,75.21,10.4
Thailand,Bangkok,13/08/2017,146.55,29.3,74.21,7.62
Thailand,Bangkok,14/08/2017,153.32,29.27,78.38,7.6
Thailand,Bangkok,15/08/2017,149.02,28.65,80.17,8.35
Thailand,Bangkok,16/08/2017,154.36,27.27,83.88,7.39
Thailand,Bangkok,17/08/2017,151.26,26.69,87.17,6.8
Thailand,Bangkok,18/08/2017,159.52,27.13,82.12,5.23
Thailand,Bangkok,19/08/2017,152.81,27.2,80.17,7.76
Thailand,Bangkok,20/08/2017,124.39,26.71,85.38,7
Thailand,Bangkok,21/08/2017,144.09,27.76,82.88,6.17
Thailand,Bangkok,22/08/2017,154.36,27.75,80.79,7.97
Thailand,Bangkok,23/08/2017,154.87,27.79,81.58,11.08
Thailand,Bangkok,24/08/2017,157.45,27.48,81.88,9.86
Thailand,Bangkok,25/08/2017,152.29,27.52,82,9.42
Thailand,Bangkok,26/08/2017,155.91,26.92,83.92,6.98
Thailand,Bangkok,27/08/2017,149.02,26.63,86.62,8.35
Thailand,Bangkok,28/08/2017,155.91,27.16,84.17,7.99
Thailand,Bangkok,29/08/2017,164.17,26.43,85.75,7.1
Thailand,Bangkok,30/08/2017,162.62,27.94,82.08,7.07
Thailand,Bangkok,31/08/2017,159.52,28.35,82.08,6.98
Thailand,Bangkok,01/09/2017,157.97,28.8,79.71,7.41
Thailand,Bangkok,02/09/2017,156.42,27.92,80.83,8.86
Thailand,Bangkok,03/09/2017,151.77,28.09,80.12,8.61
Thailand,Bangkok,04/09/2017,149.02,28.24,81.71,8.98
Thailand,Bangkok,05/09/2017,144.09,28.42,83.62,5.52
Thailand,Bangkok,06/09/2017,151.26,28.36,84.33,5.55
Thailand,Bangkok,08/09/2017,17.59,28.77,83.67,6.37
Thailand,Bangkok,09/09/2017,161.58,29.08,80.21,7.36
Thailand,Bangkok,10/09/2017,182.24,28.76,82.79,5.62
Thailand,Bangkok,11/09/2017,184.3,28.24,85,6.48
Thailand,Bangkok,12/09/2017,180.69,28.38,85.46,5.46
Thailand,Bangkok,13/09/2017,178.11,29.15,77.42,5.08
Thailand,Bangkok,14/09/2017,162.1,29.16,74.88,8.02
Thailand,Bangkok,15/09/2017,157.97,28.1,82.75,8.79
Thailand,Bangkok,16/09/2017,151.77,27.57,86.54,10.5
Thailand,Bangkok,17/09/2017,121.93,27.58,82.46,12.3
Thailand,Bangkok,18/09/2017,152.29,28.08,77.58,8.68
Thailand,Bangkok,19/09/2017,157.45,28.68,74.42,9.21
Thailand,Bangkok,20/09/2017,161.58,27.99,81.04,8.9
Thailand,Bangkok,21/09/2017,180.69,28.18,82.21,7.2
Thailand,Bangkok,22/09/2017,164.68,27.36,87.67,4.25
Thailand,Bangkok,23/09/2017,165.2,27.04,85.38,4.18
Thailand,Bangkok,24/09/2017,164.68,26.75,84.46,6.01
Thailand,Bangkok,25/09/2017,152.29,27.56,81.71,7.14
Thailand,Bangkok,26/09/2017,139.17,27.7,84.62,6.5
Thailand,Bangkok,27/09/2017,159,27.99,81.67,6.08
Thailand,Bangkok,28/09/2017,156.42,28.23,80.75,7.38
Thailand,Bangkok,29/09/2017,162.1,27.4,86.21,5.11
Thailand,Bangkok,30/09/2017,172.94,27.49,85.12,5.01
Thailand,Bangkok,01/10/2017,178.11,28.11,82.71,4.67
Thailand,Bangkok,02/10/2017,166.23,27.37,86.62,4.47
Thailand,Bangkok,03/10/2017,162.62,25.86,90,6.05
Thailand,Bangkok,04/10/2017,159,25.48,91.04,6.85
Thailand,Bangkok,05/10/2017,160.04,26.62,88.54,7.43
Thailand,Bangkok,06/10/2017,161.58,27.38,88.29,4.67
Thailand,Bangkok,07/10/2017,38.89,27.35,86.08,7.41
Thailand,Bangkok,08/10/2017,166.23,27.24,86.54,5.94
Thailand,Bangkok,09/10/2017,158.49,27.53,85.58,7.7
Thailand,Bangkok,10/10/2017,168.3,27.91,85.79,5.95
Thailand,Bangkok,11/10/2017,163.13,27.48,86.42,8.92
Thailand,Bangkok,12/10/2017,182.24,27.65,84.25,3.69
Thailand,Bangkok,13/10/2017,194.63,27.35,87.67,4.61
Thailand,Bangkok,14/10/2017,167.78,26.56,89.54,5.63
Thailand,Bangkok,15/10/2017,159,27.18,84.96,7.3
Thailand,Bangkok,16/10/2017,154.36,27.96,78.67,8.46
Thailand,Bangkok,17/10/2017,157.45,27.28,83,4.6
Thailand,Bangkok,18/10/2017,164.17,26.72,86.67,6.5
Thailand,Bangkok,19/10/2017,163.13,27.36,80.79,7.75
Thailand,Bangkok,20/10/2017,157.97,27.43,83.83,6.94
Thailand,Bangkok,21/10/2017,179.14,28.1,81.96,5.49
Thailand,Bangkok,22/10/2017,172.94,27.92,81.08,3.68
Thailand,Bangkok,23/10/2017,156.42,27.76,82.62,6.27
Thailand,Bangkok,24/10/2017,158.49,26.17,87.46,8.14
Thailand,Bangkok,25/10/2017,166.75,26.5,86.46,5.48
Thailand,Bangkok,26/10/2017,177.59,27.5,80.88,4.92
Thailand,Bangkok,27/10/2017,189.47,27.65,77.92,6.85
Thailand,Bangkok,28/10/2017,183.79,27.35,75.79,7.52
Thailand,Bangkok,29/10/2017,199.28,27.02,76,9
Thailand,Bangkok,30/10/2017,194.11,26.22,69.92,12.28
Thailand,Bangkok,31/10/2017,191.02,25.53,69.62,9.72
Thailand,Bangkok,01/11/2017,198.24,25.3,73.12,10.71
Thailand,Bangkok,02/11/2017,183.27,26.45,72.83,10.8
Thailand,Bangkok,03/11/2017,182.24,26.03,66.79,11.95
Thailand,Bangkok,04/11/2017,192.05,25.68,59.12,16.72
Thailand,Bangkok,05/11/2017,171.4,23.22,63.88,22.37
Thailand,Bangkok,06/11/2017,190.5,22.56,78.67,15.24
Thailand,Bangkok,07/11/2017,181.72,25.36,75.38,14.48
Thailand,Bangkok,08/11/2017,180.69,25.67,77.96,9.39
Thailand,Bangkok,09/11/2017,170.88,26.38,78.54,8.37
Thailand,Bangkok,10/11/2017,170.88,26.98,80.21,9.01
Thailand,Bangkok,11/11/2017,161.58,26.35,85.5,6.06
Thailand,Bangkok,12/11/2017,167.26,27.04,83.04,6.8
Thailand,Bangkok,13/11/2017,173.98,26.6,87.92,5.43
Thailand,Bangkok,14/11/2017,181.72,27.51,85.83,4.5
Thailand,Bangkok,15/11/2017,181.72,27.81,83.92,5.9
Thailand,Bangkok,16/11/2017,163.65,26.66,87.54,7.15
Thailand,Bangkok,17/11/2017,176.56,27.86,83.42,6.08
Thailand,Bangkok,18/11/2017,194.11,28.37,82.25,5.57
Thailand,Bangkok,19/11/2017,181.72,27.65,85.58,6.38
Thailand,Bangkok,20/11/2017,162.1,26.09,88.67,7.14
Thailand,Bangkok,21/11/2017,159.52,26.18,84.38,10.4
Thailand,Bangkok,22/11/2017,167.78,26.59,85,7.24
Thailand,Bangkok,23/11/2017,157.97,26.52,79.54,9.02
Thailand,Bangkok,24/11/2017,162.62,25.88,72.33,9.89
Thailand,Bangkok,25/11/2017,171.4,25.36,73.46,6.8
Thailand,Bangkok,26/11/2017,172.43,25.32,72.88,9.36
Thailand,Bangkok,27/11/2017,170.36,25.7,71.58,9.24
Thailand,Bangkok,28/11/2017,176.56,26.3,72.5,12.48
Thailand,Bangkok,29/11/2017,171.4,27.04,73.04,12.6
Thailand,Bangkok,30/11/2017,171.91,27.4,74.12,9.74
Thailand,Bangkok,01/12/2017,175.53,26.85,74.75,8.51
Thailand,Bangkok,02/12/2017,174.49,26.71,72.17,9.22
Thailand,Bangkok,03/12/2017,170.36,26.89,71.67,7.76
Thailand,Bangkok,04/12/2017,167.78,27.39,69.62,9.85
Thailand,Bangkok,05/12/2017,165.72,25.14,75.12,8.89
Thailand,Bangkok,06/12/2017,177.07,26.14,71.54,7.96
Thailand,Bangkok,07/12/2017,183.27,27.09,72.17,6.65
Thailand,Bangkok,08/12/2017,181.21,27.15,74.67,8.5
Thailand,Bangkok,09/12/2017,171.4,26.3,66.29,9.92
Thailand,Bangkok,10/12/2017,195.66,26.03,68.29,5.64
Thailand,Bangkok,11/12/2017,214.38,26.9,73.88,4.93
Thailand,Bangkok,12/12/2017,186.89,27.4,78.58,7.51
Thailand,Bangkok,13/12/2017,177.59,27.87,80.17,6.92
Thailand,Bangkok,14/12/2017,178.11,28.08,79,6.14
Thailand,Bangkok,15/12/2017,186.37,27.78,79.71,6.1
Thailand,Bangkok,16/12/2017,180.69,27.64,67.04,9.87
Thailand,Bangkok,17/12/2017,156.94,25,53.25,15.82
Thailand,Bangkok,18/12/2017,178.11,21.98,53.29,10.48
Thailand,Bangkok,19/12/2017,188.95,19.69,50.12,12.99
Thailand,Bangkok,20/12/2017,194.63,19.13,47.42,13.36
Thailand,Bangkok,21/12/2017,201.5,20.5,47.12,14.89
Thailand,Bangkok,22/12/2017,207.44,22.93,55.25,14.71
Thailand,Bangkok,23/12/2017,211.41,25.58,55.79,12.01
Thailand,Bangkok,24/12/2017,195.66,27.1,58.88,11.35
Thailand,Bangkok,25/12/2017,175.01,25.29,58.12,9.67
Thailand,Bangkok,26/12/2017,210.41,21.94,68.83,11.18
Thailand,Bangkok,27/12/2017,196.7,19.94,88.21,13.28
Thailand,Bangkok,28/12/2017,171.91,22.28,85.04,15
Thailand,Bangkok,29/12/2017,165.72,23.78,81.21,13.25
Thailand,Bangkok,30/12/2017,167.26,25.65,78.38,11.17
Thailand,Bangkok,31/12/2017,164.68,25.21,74.54,10.87
Thailand,Bangkok,01/01/2018,170.88,24.3,74.67,8.44
Thailand,Bangkok,02/01/2018,175.53,24.78,74.42,8.9
Thailand,Bangkok,03/01/2018,188.95,25.64,73.17,6.77
Thailand,Bangkok,04/01/2018,190.5,26.32,73.29,7.43
Thailand,Bangkok,05/01/2018,197.21,27.28,73.58,6.28
Thailand,Bangkok,06/01/2018,192.56,26.87,80.75,6.2
Thailand,Bangkok,07/01/2018,158.49,26.68,84.67,10.17
Thailand,Bangkok,08/01/2018,153.84,26.83,84.58,7.29
Thailand,Bangkok,09/01/2018,159.52,27.44,82.96,4.63
Thailand,Bangkok,10/01/2018,156.42,23.35,90.12,8.36
Thailand,Bangkok,11/01/2018,177.59,22.48,83.62,7.06
Thailand,Bangkok,12/01/2018,185.34,21.66,73.29,8.34
Thailand,Bangkok,13/01/2018,192.56,20.95,69.96,8.64
Thailand,Bangkok,14/01/2018,191.53,22,70.67,10
Thailand,Bangkok,15/01/2018,203.48,22.87,72.71,8.46
Thailand,Bangkok,16/01/2018,210.41,24.85,73.38,6.16
Thailand,Bangkok,17/01/2018,224.29,26.6,71.33,6.73
Thailand,Bangkok,18/01/2018,198.76,26.86,72.21,6.6
Thailand,Bangkok,19/01/2018,194.63,26.55,69.79,7.25
Thailand,Bangkok,20/01/2018,196.18,26.88,67.88,7.44
Thailand,Bangkok,21/01/2018,217.35,27.15,73.42,6.76
Thailand,Bangkok,22/01/2018,233.21,27.78,75.96,5.26
Thailand,Bangkok,23/01/2018,216.36,27.78,78.88,5.78
Thailand,Bangkok,24/01/2018,222.31,27.24,81.79,6.26
Thailand,Bangkok,25/01/2018,174.49,26.88,84.58,7.53
Thailand,Bangkok,26/01/2018,161.58,27.25,83.54,7.76
Thailand,Bangkok,27/01/2018,160.04,27.08,83.17,7.37
Thailand,Bangkok,28/01/2018,158.49,27.57,81.83,8.03
Thailand,Bangkok,29/01/2018,161.07,27.59,83.88,8.59
Thailand,Bangkok,30/01/2018,162.1,27.64,84.54,11.3
Thailand,Bangkok,31/01/2018,164.68,26.8,84.12,10.86
Thailand,Bangkok,01/02/2018,181.21,25.58,76.62,12.32
Thailand,Bangkok,02/02/2018,198.76,25.2,69.42,9.92
Thailand,Bangkok,03/02/2018,197.21,23.64,68.29,9.8
Thailand,Bangkok,04/02/2018,210.41,23.13,66.04,8.02
Thailand,Bangkok,05/02/2018,213.39,23.8,63.21,8.91
Thailand,Bangkok,06/02/2018,203.48,23.14,57.5,11.1
Thailand,Bangkok,07/02/2018,223.3,23.74,61.42,8.72
Thailand,Bangkok,08/02/2018,220.32,24.93,74.92,8.14
Thailand,Bangkok,09/02/2018,196.18,25.92,76.21,10.72
Thailand,Bangkok,10/02/2018,193.6,26.32,77.46,9.08
Thailand,Bangkok,11/02/2018,195.15,26.89,76.21,4.75
Thailand,Bangkok,12/02/2018,203.48,27.64,67.38,10.76
Thailand,Bangkok,13/02/2018,197.21,26,60.21,8
Thailand,Bangkok,14/02/2018,220.32,26.74,60.92,4.8
Thailand,Bangkok,15/02/2018,206.45,27.4,65.5,7.02
Thailand,Bangkok,16/02/2018,195.15,27.95,72.29,8.38
Thailand,Bangkok,17/02/2018,193.08,28.19,75.96,7.95
Thailand,Bangkok,18/02/2018,186.37,28.17,77.04,12.17
Thailand,Bangkok,19/02/2018,179.14,27.36,81.5,7.54
Thailand,Bangkok,20/02/2018,153.84,27.69,80.29,8.99
Thailand,Bangkok,21/02/2018,161.58,28.5,73.08,10.48
Thailand,Bangkok,22/02/2018,166.75,28.22,76.62,8.83
Thailand,Bangkok,23/02/2018,174.49,26.44,82.38,5.22
Thailand,Bangkok,24/02/2018,185.34,26.9,84.25,6.33
Thailand,Bangkok,25/02/2018,180.17,27.59,80.29,5.54
Thailand,Bangkok,26/02/2018,189.98,27.5,80.21,6.35
Thailand,Bangkok,27/02/2018,173.46,26.69,82.88,5.89
Thailand,Bangkok,28/02/2018,184.3,27.38,78.67,4.87
Thailand,Bangkok,01/03/2018,167.26,28.37,79.17,9.01
Thailand,Bangkok,02/03/2018,165.2,28.68,77.79,12.08
Thailand,Bangkok,03/03/2018,155.39,28.75,77.75,12.91
Thailand,Bangkok,04/03/2018,153.84,29.09,75.54,9.36
Thailand,Bangkok,05/03/2018,149.02,29.11,75.5,9.28
Thailand,Bangkok,06/03/2018,154.36,29.49,76.17,10.08
Thailand,Bangkok,07/03/2018,155.91,29.19,77.17,8.83
Thailand,Bangkok,08/03/2018,167.26,28.68,79.92,7.28
Thailand,Bangkok,09/03/2018,171.91,25.55,81.92,8.6
Thailand,Bangkok,10/03/2018,187.92,25.24,73.83,6.35
Thailand,Bangkok,11/03/2018,206.45,26.45,70.75,5.83
Thailand,Bangkok,12/03/2018,217.35,27.82,73.12,5.13
Thailand,Bangkok,13/03/2018,186.37,28.02,77.96,6.38
Thailand,Bangkok,14/03/2018,171.4,28.56,77.58,14.01
Thailand,Bangkok,15/03/2018,168.3,28.74,72.88,12.05
Thailand,Bangkok,16/03/2018,167.78,28.3,75.17,11.56
Thailand,Bangkok,17/03/2018,160.55,28.6,73.42,11.51
Thailand,Bangkok,18/03/2018,157.45,28.8,75.46,12.15
Thailand,Bangkok,19/03/2018,156.42,29.54,71.5,12.02
Thailand,Bangkok,20/03/2018,165.2,29.86,73,10.48
Thailand,Bangkok,21/03/2018,166.75,29.15,74.46,11.24
Thailand,Bangkok,22/03/2018,180.17,27.97,73.92,7.84
Thailand,Bangkok,23/03/2018,193.6,28.06,71.58,8.72
Thailand,Bangkok,24/03/2018,196.18,29.2,70.04,6.8
Thailand,Bangkok,25/03/2018,186.37,29.19,71.42,9.03
Thailand,Bangkok,26/03/2018,174.49,29.51,71.83,8.48
Thailand,Bangkok,27/03/2018,185.85,28.31,77.75,6.98
Thailand,Bangkok,28/03/2018,174.49,28.75,76.42,9.85
Thailand,Bangkok,29/03/2018,169.33,28.71,75.29,13.67
Thailand,Bangkok,30/03/2018,171.4,29.08,76.67,11.22
Thailand,Bangkok,31/03/2018,175.01,28.86,77.79,9.78
Thailand,Bangkok,01/04/2018,186.37,26.38,83.92,6.15
Thailand,Bangkok,02/04/2018,185.85,27.8,82.21,5.47
Thailand,Bangkok,03/04/2018,184.3,28.12,81.04,5.97
Thailand,Bangkok,04/04/2018,169.33,28.12,81.5,9.19
Thailand,Bangkok,05/04/2018,172.43,28.05,80.54,9.02
Thailand,Bangkok,06/04/2018,185.85,28.78,77.67,6.04
Thailand,Bangkok,07/04/2018,155.91,24.65,78,16.35
Thailand,Bangkok,08/04/2018,165.2,24.28,60.88,9.74
Thailand,Bangkok,09/04/2018,184.82,26.77,60.75,7.94
Thailand,Bangkok,10/04/2018,195.15,29.13,60.83,7.39
Thailand,Bangkok,11/04/2018,168.81,29.75,70.08,10.18
Thailand,Bangkok,12/04/2018,156.94,30.53,68.62,13.04
Thailand,Bangkok,13/04/2018,156.42,30.83,70.25,12.28
Thailand,Bangkok,14/04/2018,157.45,31.02,70.08,13.25
Thailand,Bangkok,15/04/2018,156.42,31.38,68.71,11.39
Thailand,Bangkok,16/04/2018,164.17,30.4,73.33,8.42
Thailand,Bangkok,17/04/2018,154.36,27.64,81.5,8.28
Thailand,Bangkok,18/04/2018,167.26,27.37,78.92,6.8
Thailand,Bangkok,19/04/2018,160.04,28.84,78.92,9.38
Thailand,Bangkok,20/04/2018,156.94,29.05,81.54,11.15
Thailand,Bangkok,21/04/2018,159.52,29.29,78.42,12.36
Thailand,Bangkok,22/04/2018,154.87,29.51,76.71,12.5
Thailand,Bangkok,23/04/2018,165.2,29.85,76.25,10.06
Thailand,Bangkok,24/04/2018,161.07,30.4,74.29,12.55
Thailand,Bangkok,25/04/2018,165.72,30.43,74.33,10.84
Thailand,Bangkok,26/04/2018,160.55,30.12,74.17,10.55
Thailand,Bangkok,27/04/2018,160.55,29,76.38,5.38
Thailand,Bangkok,28/04/2018,155.39,24.97,93.21,5.8
Thailand,Bangkok,29/04/2018,161.58,25.34,88.5,4.51
Thailand,Bangkok,30/04/2018,154.87,25.99,89.04,8.31
Thailand,Bangkok,01/05/2018,129.32,26.53,89.33,8.6
Thailand,Bangkok,02/05/2018,126.85,26.97,87.33,8.69
Thailand,Bangkok,03/05/2018,155.39,27.98,83.71,5.24
Thailand,Bangkok,04/05/2018,157.97,28.19,83.71,5.83
Thailand,Bangkok,05/05/2018,151.26,28.15,83.83,7.38
Thailand,Bangkok,06/05/2018,146.55,28.56,82.92,8.8
Thailand,Bangkok,07/05/2018,155.39,29.01,80.83,7.88
Thailand,Bangkok,08/05/2018,156.94,29.37,80.46,8.36
Thailand,Bangkok,09/05/2018,154.36,29.5,80.96,8.49
Thailand,Bangkok,10/05/2018,152.29,28.87,84.88,9.42
Thailand,Bangkok,11/05/2018,155.91,27.63,86.08,6.88
Thailand,Bangkok,12/05/2018,167.78,28.14,85.12,7.64
Thailand,Bangkok,13/05/2018,162.1,28.76,82.62,6.42
Thailand,Bangkok,14/05/2018,157.45,28.82,82.12,5.17
Thailand,Bangkok,15/05/2018,165.2,28.77,82,5.7
Thailand,Bangkok,16/05/2018,153.84,29.28,78.96,9.58
Thailand,Bangkok,17/05/2018,151.26,29.27,80.5,10.12
Thailand,Bangkok,18/05/2018,154.36,29,80.79,7.93
Thailand,Bangkok,19/05/2018,156.42,29,80.33,6.71
Thailand,Bangkok,20/05/2018,165.2,29.51,76.33,5.66
Thailand,Bangkok,21/05/2018,161.07,29.24,81.25,5.67
Thailand,Bangkok,22/05/2018,163.13,27.46,87.46,4.64
Thailand,Bangkok,23/05/2018,160.04,28.35,80.54,5.47
Thailand,Bangkok,24/05/2018,134.24,27.6,86.46,7.27
Thailand,Bangkok,25/05/2018,146.55,28.23,82.54,9.7
Thailand,Bangkok,26/05/2018,152.29,28.16,83.96,7.48
Thailand,Bangkok,27/05/2018,154.36,28.03,84.04,6.5
Thailand,Bangkok,28/05/2018,161.07,28.65,78.33,4.51
Thailand,Bangkok,29/05/2018,136.7,28.7,82.88,9.82
Thailand,Bangkok,30/05/2018,146.55,28.18,84.75,9.36
Thailand,Bangkok,31/05/2018,159.52,28.07,86.38,6.9
Thailand,Bangkok,01/06/2018,154.87,28.37,84,5.5
Thailand,Bangkok,02/06/2018,153.32,28.62,79,6.61
Thailand,Bangkok,03/06/2018,141.63,28.59,79.12,9.02
Thailand,Bangkok,04/06/2018,141.63,28.35,80.25,9.15
Thailand,Bangkok,05/06/2018,129.32,28.55,78.29,8.62
Thailand,Bangkok,06/06/2018,153.32,28.55,77.79,9.45
Thailand,Bangkok,07/06/2018,146.55,28.32,76.96,12.13
Thailand,Bangkok,08/06/2018,131.78,27.72,78.92,10.3
Thailand,Bangkok,09/06/2018,141.63,28.05,80.92,10.46
Thailand,Bangkok,10/06/2018,131.78,28.84,79.75,13.83
Thailand,Bangkok,11/06/2018,131.78,28.52,80.96,15.7
Thailand,Bangkok,12/06/2018,119.47,29.35,76.25,15.65
Thailand,Bangkok,13/06/2018,129.32,29.32,76.21,12.79
Thailand,Bangkok,14/06/2018,141.63,29.69,72.12,12.16
Thailand,Bangkok,15/06/2018,153.32,29.04,73.96,12.25
Thailand,Bangkok,16/06/2018,154.36,28.93,74.46,12.37
Thailand,Bangkok,17/06/2018,153.32,28.9,74.17,12.46
Thailand,Bangkok,18/06/2018,159,28.78,75.33,10.7
Thailand,Bangkok,19/06/2018,162.62,28.62,77.21,11.25
Thailand,Bangkok,20/06/2018,151.77,29.32,72.08,12.11
Thailand,Bangkok,21/06/2018,153.32,29.03,73.88,9.4
Thailand,Bangkok,22/06/2018,161.07,29.28,70.12,9.64
Thailand,Bangkok,23/06/2018,161.58,29.63,70.08,10.65
Thailand,Bangkok,24/06/2018,156.94,29.12,71.79,8.61
Thailand,Bangkok,25/06/2018,139.17,28.87,72.17,9.62
Thailand,Bangkok,26/06/2018,154.36,28.26,77.79,7.13
Thailand,Bangkok,27/06/2018,155.39,27.22,84.12,9.34
Thailand,Bangkok,28/06/2018,155.91,27.86,79.08,7.05
Thailand,Bangkok,29/06/2018,159.52,27.83,79.58,5.98
Thailand,Bangkok,30/06/2018,151.77,28.62,76.62,9.03
Thailand,Bangkok,01/07/2018,146.55,28.79,74.17,10.42
Thailand,Bangkok,02/07/2018,129.32,28.26,77.62,9.59
Thailand,Bangkok,03/07/2018,152.29,27.92,77,10.25
Thailand,Bangkok,04/07/2018,141.63,27.83,74.92,10.97
Thailand,Bangkok,05/07/2018,141.63,28.4,73.38,11.75
Thailand,Bangkok,06/07/2018,152.81,28.45,72.75,11.36
Thailand,Bangkok,07/07/2018,156.94,28.53,72.75,11.35
Thailand,Bangkok,08/07/2018,162.1,28.86,71.71,9.12
Thailand,Bangkok,09/07/2018,157.97,28.03,76.5,8.37
Thailand,Bangkok,10/07/2018,162.62,27.3,82.21,7.9
Thailand,Bangkok,11/07/2018,151.26,27.77,74.08,12.74
Thailand,Bangkok,12/07/2018,152.81,27.74,75.71,11.14
Thailand,Bangkok,13/07/2018,152.81,27.66,78.88,10.17
Thailand,Bangkok,14/07/2018,160.04,28.28,76.46,10.33
Thailand,Bangkok,15/07/2018,156.94,28.23,77.17,10.66
Thailand,Bangkok,16/07/2018,157.97,26.83,85.12,7.02
Thailand,Bangkok,17/07/2018,157.45,26.51,88.54,10.6
Thailand,Bangkok,18/07/2018,134.24,27.29,82.46,12.15
Thailand,Bangkok,19/07/2018,141.63,27.61,84.5,10.92
Thailand,Bangkok,20/07/2018,152.29,28.51,80.75,13.03
Thailand,Bangkok,21/07/2018,155.39,28.68,77.21,11.71
Thailand,Bangkok,22/07/2018,155.39,28.12,79.92,10.33
Thailand,Bangkok,23/07/2018,159,28.09,79.21,9.7
Thailand,Bangkok,24/07/2018,163.13,27.96,80.71,10.12
Thailand,Bangkok,25/07/2018,161.58,28.16,78.83,10.88
Thailand,Bangkok,26/07/2018,157.97,28.58,78.62,9.05
Thailand,Bangkok,27/07/2018,159.52,27.79,82.08,8.36
Thailand,Bangkok,28/07/2018,154.87,28.2,78.29,9.76
Thailand,Bangkok,29/07/2018,157.45,27.78,79.58,9.53
Thailand,Bangkok,30/07/2018,156.94,27.35,83.25,9.94
Thailand,Bangkok,31/07/2018,158.49,27.45,80.92,8.84
Thailand,Bangkok,01/08/2018,157.97,27.05,82.29,8.75
Thailand,Bangkok,02/08/2018,157.45,27.87,74.71,11.92
Thailand,Bangkok,03/08/2018,156.42,27.72,76,12.64
Thailand,Bangkok,04/08/2018,151.77,28.04,77.79,12.26
Thailand,Bangkok,05/08/2018,151.77,27.2,83.29,10.3
Thailand,Bangkok,06/08/2018,154.36,27.12,85.12,8.65
Thailand,Bangkok,07/08/2018,158.49,27.43,84.79,8.29
Thailand,Bangkok,08/08/2018,162.1,26.94,82.79,9.53
Thailand,Bangkok,09/08/2018,156.94,26.83,81,11.08
Thailand,Bangkok,10/08/2018,155.39,27.31,80.04,10.1
Thailand,Bangkok,11/08/2018,141.63,27.6,79.29,12.71
Thailand,Bangkok,12/08/2018,131.78,26.91,85.58,9.79
Thailand,Bangkok,13/08/2018,152.81,27.74,81.12,12.17
Thailand,Bangkok,14/08/2018,151.26,27.9,80.54,11.91
Thailand,Bangkok,15/08/2018,146.55,27.58,81.67,10.6
Thailand,Bangkok,16/08/2018,152.81,27.59,79.42,10.91
Thailand,Bangkok,17/08/2018,141.63,27.51,80.5,11.05
Thailand,Bangkok,18/08/2018,107.16,27.62,81.71,13.63
Thailand,Bangkok,19/08/2018,109.62,27.32,85.83,11.35
Thailand,Bangkok,20/08/2018,146.55,27.91,84.54,10.35
Thailand,Bangkok,21/08/2018,161.58,27.72,85.29,8.82
Thailand,Bangkok,22/08/2018,160.55,27.82,81.96,9.98
Thailand,Bangkok,23/08/2018,161.58,27.78,81.83,10.31
Thailand,Bangkok,24/08/2018,155.39,27.51,82.96,9.04
Thailand,Bangkok,25/08/2018,151.26,26.9,86.38,8.27
Thailand,Bangkok,26/08/2018,146.55,26.74,86.08,8.67
Thailand,Bangkok,27/08/2018,146.55,26.25,88.21,7.54
Thailand,Bangkok,28/08/2018,157.45,27.07,77.08,11.22
Thailand,Bangkok,29/08/2018,162.1,26.78,81.38,10.79
Thailand,Bangkok,30/08/2018,136.7,27.14,80.17,11.82
Thailand,Bangkok,31/08/2018,146.55,27.56,80.75,10.87
Thailand,Bangkok,01/09/2018,154.87,27.75,79.79,9.42
Thailand,Bangkok,02/09/2018,152.81,27.84,80.33,10.53
Thailand,Bangkok,03/09/2018,149.02,26.79,85.04,8.31
Thailand,Bangkok,04/09/2018,129.32,26.86,86.21,8.42
Thailand,Bangkok,05/09/2018,151.26,27.22,79.79,9.34
Thailand,Bangkok,06/09/2018,154.36,28.21,73.71,10.6
Thailand,Bangkok,07/09/2018,161.07,28.32,75.58,11.99
Thailand,Bangkok,08/09/2018,163.65,27.1,82.42,9.09
Thailand,Bangkok,09/09/2018,172.94,26.51,87.21,4.5
Thailand,Bangkok,10/09/2018,173.98,26.72,86.42,4.67
Thailand,Bangkok,11/09/2018,154.87,28,82.12,7.87
Thailand,Bangkok,12/09/2018,159,28.18,80.62,8.08
Thailand,Bangkok,13/09/2018,157.45,27.15,83.96,7.56
Thailand,Bangkok,14/09/2018,154.36,26.31,86.33,8.16
Thailand,Bangkok,15/09/2018,151.77,25.55,89.12,8.11
Thailand,Bangkok,16/09/2018,152.81,26.45,88.46,7.16
Thailand,Bangkok,17/09/2018,151.77,27.52,82.5,8.3
Thailand,Bangkok,18/09/2018,134.24,27.2,83.46,12.28
