date, pm25, pm10, o3, no2, so2, co
2015/8/2, , 22, 11, 15, , 5
2015/8/3, , 16, 9, 14, , 5
2015/8/4, , 21, 20, 10, , 4
2015/8/5, , 22, 8, 7, , 4
2015/8/6, , 24, 16, 11, , 4
2015/8/7, , 21, 10, 6, , 3
2015/8/8, , 25, 9, 7, , 3
2015/8/9, , 21, 7, 11, , 4
2015/8/10, , 19, 10, 17, , 7
2015/8/11, , 22, 4, 17, , 7
2015/8/12, , 23, 5, 14, , 6
2015/8/13, , 19, 14, 12, , 6
2015/8/14, , 26, 7, 10, , 5
2015/8/15, , 25, 11, 12, , 5
2015/8/16, , 25, 11, 16, , 6
2015/8/17, , 28, 8, 16, , 6
2015/8/18, , 28, 8, 11, , 5
2015/8/19, , 21, 8, 8, , 6
2015/8/20, , 19, 7, 8, , 6
2015/8/21, , 19, 8, 10, , 6
2015/8/22, , 22, 9, 10, , 6
2015/8/23, , 23, 12, 11, , 7
2015/8/24, , 29, 8, 10, , 6
2015/8/25, , 28, 6, 18, , 9
2015/8/26, , 38, 15, 21, , 12
2015/8/27, , 75, 16, 19, , 11
2015/8/28, , 67, 18, 17, , 10
2015/8/29, , 50, 15, 12, , 8
2015/8/30, , 29, 7, 12, 7, 7
2015/8/31, , 19, 9, 14, 1, 8
2015/9/1, , 16, 11, 18, , 10
2015/9/2, , 24, 12, 16, , 10
2015/9/3, , 33, 13, 17, , 12
2015/9/4, , 49, 11, 14, , 9
2015/9/5, , 26, 8, 13, , 9
2015/9/6, , 19, 10, 17, , 9
2015/9/7, , 22, 10, 14, , 9
2015/9/8, , 20, 9, 14, , 8
2015/9/9, , 17, 7, 14, 1, 8
2015/9/10, , 15, 9, 15, , 7
2015/9/11, , 13, 9, 13, , 7
2015/9/12, , 16, 12, 11, , 7
2015/9/13, , 14, 8, 14, , 8
2015/9/14, , 26, 17, 12, , 7
2015/9/15, , 23, 10, 10, , 6
2015/9/16, , 17, 11, 11, , 7
2015/9/17, , 19, 16, 18, , 14
2015/9/18, , 67, 18, 12, , 12
2015/9/19, , 76, 11, 13, , 12
2015/9/20, , 62, 13, 16, , 13
2015/9/21, , 69, 11, 10, , 10
2015/9/22, , 49, 14, 11, , 9
2015/9/23, , 25, 13, 12, , 8
2015/9/24, , 12, 14, 10, , 11
2015/9/25, , 13, 13, 11, , 12
2015/9/26, , 17, 11, 10, , 12
2015/9/27, , 13, 9, 17, , 13
2015/9/28, , 19, 9, 15, , 14
2015/9/29, , 16, 7, 13, , 14
2015/9/30, , 17, 8, 14, , 15
2015/4/1, , 28, 6, 18, 1, 
2015/4/9, , 27, , 9, , 
2015/4/20, , 25, 4, 10, , 3
2015/4/21, , 25, , 8, , 3
2015/4/30, , 12, 8, 8, , 
2015/5/1, , 11, 4, 9, , 
2015/5/2, , 6, , , , 
2015/5/6, , 9, , , , 
2015/5/9, , 13, , 9, 2, 3
2015/5/10, , 12, , 9, 2, 1
2015/5/11, , 11, , 10, , 2
2015/5/12, , 14, , 9, 2, 2
2015/5/13, , 14, 7, 10, 2, 2
2015/5/14, , 12, , 11, , 2
2015/5/15, , 17, , , , 
2015/5/18, , 13, , 10, , 2
2015/5/19, , 16, , , , 
2015/5/21, , 12, , 6, , 3
2015/5/22, , 10, , , , 
2015/5/25, , 18, , 12, 7, 2
2015/5/26, , 18, , 21, 3, 5
2015/5/27, , 24, , 15, 3, 3
2015/5/28, , 19, , 10, 4, 3
2015/5/29, , 24, , , , 
2015/6/1, , 19, , 10, 4, 2
2015/6/2, , 12, , 12, 4, 3
2015/6/3, , 15, 7, 13, 5, 3
2015/6/4, , 19, , 13, 1, 3
2015/6/5, , 13, , , , 
2015/1/1, , 22, , 2, 4, 
2015/1/2, , 22, , 3, , 8
2015/1/3, , 27, 1, 6, 4, 10
2015/1/4, , 30, , 11, 5, 10
2015/1/5, , 31, , 11, 4, 10
2015/1/6, , 21, , 11, 4, 10
2015/1/7, , 12, , 11, , 8
2015/1/8, , 10, 1, 8, , 8
2015/1/9, , 13, , 9, , 8
2015/1/10, , 17, 1, 6, , 8
2015/1/11, , 24, 1, 4, , 8
2015/1/12, , 30, , , , 
2015/1/16, , 23, , , , 
2015/2/12, , 46, 17, 21, , 11
2015/2/13, , 52, , , , 
2015/2/15, , 40, , , , 
2015/2/17, , 40, 8, 10, , 8
2015/2/19, , 24, 6, 11, , 8
2015/2/23, , 23, 7, 17, , 
2015/2/24, , 25, 8, , , 
2015/3/5, , 29, 5, , , 
2015/3/6, , 31, , , , 
2015/3/17, , 36, 8, 18, , 
2015/3/18, , 37, 12, 13, , 
2015/3/20, , 49, , , , 
2015/3/24, , 38, , , , 
2015/3/26, , 34, 7, 11, 1, 
2015/3/27, , 35, , , , 
2015/3/30, , 29, 8, 9, 2, 
2014/10/1, , 25, 10, 10, 3, 9
2014/10/2, , 23, 7, 11, 3, 8
2014/10/3, , 30, 11, 9, 4, 6
2014/10/8, , 33, 23, 12, 3, 8
2014/10/9, , 16, 24, 12, 2, 7
2014/10/10, , 21, 20, 9, 2, 6
2014/10/11, , 13, 14, 7, 2, 6
2014/10/12, , 9, 16, 8, 2, 6
2014/10/13, , 8, 26, 8, 2, 7
2014/10/14, , 16, 24, 4, 2, 5
2014/10/15, , 11, 25, 5, 2, 6
2014/10/16, , 8, 26, 8, 2, 7
2014/10/17, , 21, 24, 11, 3, 7
2014/10/18, , 16, 21, 11, 3, 8
2014/10/19, , 11, 21, 12, 3, 8
2014/10/20, , 8, 31, 12, 2, 9
2014/10/21, , 13, 24, 11, 2, 9
2014/10/22, , 24, 19, 14, 4, 10
2014/10/23, , 20, 16, 12, 3, 9
2014/10/24, , 22, 19, 12, 5, 9
2014/10/25, , 14, 21, 9, 3, 8
2014/10/26, , 15, 26, 10, 2, 7
2014/10/27, , 11, 22, 9, 7, 8
2014/10/28, , 12, , , , 
2014/11/18, , 10, 29, 7, 7, 8
2014/11/19, , 14, 32, 6, 7, 8
2014/11/20, , 20, 30, 9, 8, 9
2014/11/21, , 18, 25, 11, 8, 9
2014/11/22, , 18, 19, 6, 8, 7
2014/11/28, , 9, 17, 9, 11, 8
2014/11/29, , 9, , , , 
2014/12/1, , 10, 28, 10, 11, 8
2014/12/2, , 10, 26, 12, 13, 9
2014/12/3, , 10, 24, 11, 13, 10
2014/12/5, , 10, 15, 9, 3, 8
2014/12/6, , 10, 18, 7, 5, 7
2014/12/7, , 10, 2, 11, 5, 9
2014/12/8, , 10, , 7, 7, 8
2014/12/9, , 9, , 8, 6, 8
2014/12/10, , 8, , 13, 8, 10
2014/12/11, , 6, , 8, 8, 10
2014/12/12, , 9, , 6, 9, 10
2014/12/13, , 11, , 3, 9, 9
2014/12/14, , 10, , 6, 12, 11
2014/12/15, , 11, , 8, 14, 12
2014/12/16, , 16, , 6, 13, 11
2014/12/17, , 15, , 4, 14, 11
2014/12/18, , 14, , 5, 16, 12
2014/12/19, , 29, , 4, 19, 11
2014/12/20, , 30, 1, 4, 17, 10
2014/12/21, , 24, , 10, 4, 9
2014/12/22, , 27, , 3, 4, 8
2014/12/23, , 33, , 4, , 9
2014/12/24, , 42, 1, 8, , 10
2014/12/25, , 34, 1, 7, 4, 8
2014/12/26, , 25, , 6, 4, 7
2014/12/27, , 8, 1, 4, 4, 7
2014/12/28, , 11, , , , 
2014/7/1, , 13, 13, 13, 3, 9
2014/7/2, , 19, 11, 8, 3, 7
2014/7/3, , 14, 15, 7, 3, 6
2014/7/4, , 11, 15, 8, 3, 6
2014/7/5, , 12, 19, 8, 2, 6
2014/7/6, , 15, 16, 9, 2, 7
2014/7/7, , 10, 18, 6, 6, 6
2014/7/8, , 15, 17, 5, 3, 6
2014/7/9, , 21, 17, 5, 5, 6
2014/7/10, , 19, 17, 4, 3, 6
2014/7/11, , 22, 17, 4, 2, 5
2014/7/12, , 28, 16, 4, 2, 6
2014/7/13, , 34, 14, 10, 2, 8
2014/7/14, , 36, 12, 11, 2, 8
2014/7/15, , 23, 12, 10, 4, 8
2014/7/16, , 15, 11, 13, 2, 7
2014/7/17, , 20, 16, , 3, 7
2014/7/18, , 20, 21, , 3, 8
2014/7/19, , 22, 19, , 4, 8
2014/7/20, , 27, 15, , 4, 10
2014/7/21, , 24, 11, 9, 3, 10
2014/7/22, , 23, 16, 4, 1, 6
2014/7/23, , 27, 21, 7, 1, 8
2014/7/24, , 27, 7, 10, 1, 10
2014/7/25, , 19, 12, 9, 2, 8
2014/7/26, , 15, 14, 7, 1, 8
2014/7/27, , 14, 12, 3, 2, 6
2014/7/28, , 18, 15, 4, 2, 11
2014/7/29, , 17, 13, 4, 2, 7
2014/7/30, , 19, 11, 6, 1, 8
2014/7/31, , 23, 12, 4, 2, 7
2014/8/1, , 31, 17, 5, 2, 7
2014/8/2, , 30, 16, 4, 2, 7
2014/8/3, , 29, 17, 6, 2, 8
2014/8/4, , 23, 14, 5, 2, 8
2014/8/5, , 12, 16, 7, 2, 8
2014/8/6, , 10, 16, 8, 3, 9
2014/8/7, , 10, 19, 11, 5, 9
2014/8/8, , 14, 21, 11, 6, 9
2014/8/9, , 11, 30, 11, 6, 9
2014/8/10, , 19, 16, 7, 5, 8
2014/8/11, , 14, 13, 5, 6, 8
2014/8/12, , 9, 11, 6, 6, 8
2014/8/13, , 11, 13, 7, 5, 8
2014/8/14, , 12, 11, 8, 5, 9
2014/8/15, , 8, 11, 10, 6, 9
2014/8/16, , 9, 8, 8, 7, 9
2014/8/17, , 9, 12, 12, 7, 11
2014/8/18, , 10, 14, 10, 7, 9
2014/8/19, , 13, 11, 8, 5, 8
2014/8/20, , 11, 11, 7, 7, 9
2014/8/21, , 15, 12, 7, 8, 9
2014/8/22, , 19, 18, 5, 17, 8
2014/8/23, , 12, 17, 8, 64, 9
2014/8/24, , 8, 43, 15, 24, 22
2014/8/25, , 6, 9, 7, 1, 5
2014/8/26, , 10, 12, 10, 1, 5
2014/8/27, , 9, 9, 14, 2, 8
2014/8/28, , 11, 11, 10, 3, 7
2014/8/29, , 16, 14, 12, 3, 6
2014/8/30, , 17, 23, 11, 3, 6
2014/8/31, , 18, 21, 13, 1, 6
2014/9/1, , 18, 14, 9, 1, 5
2014/9/2, , 15, 14, 10, 1, 6
2014/9/3, , 10, 12, 8, , 5
2014/9/4, , 9, 11, 6, 4, 6
2014/9/5, , 7, 14, 6, 1, 4
2014/9/6, , 8, 14, 8, 1, 6
2014/9/7, , 11, 16, 10, 2, 6
2014/9/8, , 12, 14, 11, 2, 7
2014/9/9, , 7, 13, 10, 1, 6
2014/9/10, , 8, 16, 9, 1, 6
2014/9/11, , 9, 13, 11, 1, 6
2014/9/12, , 9, 16, 6, 2, 5
2014/9/13, , 8, 18, 7, 2, 5
2014/9/14, , 6, 18, 5, 5, 5
2014/9/15, , 6, 10, 12, 3, 7
2014/9/16, , 10, 15, 9, 3, 7
2014/9/17, , 9, 36, 12, 1, 8
2014/9/18, , 22, 19, 12, 1, 8
2014/9/19, , 47, 11, 9, 1, 6
2014/9/20, , 19, 11, 6, 1, 5
2014/9/21, , 7, 14, 8, 1, 5
2014/9/22, , 9, 13, 8, 1, 7
2014/9/23, , 8, 8, 8, 1, 6
2014/9/24, , 11, 23, 8, 2, 6
2014/9/25, , 11, 26, 11, 1, 7
2014/9/26, , 8, 26, 12, 2, 7
2014/9/27, , 13, 5, 11, 2, 7
2014/9/28, , 19, 17, 10, 1, 7
2014/9/30, , 14, 11, 11, 2, 9
2014/4/1, , 17, 4, 9, 7, 8
2014/4/2, , 26, 4, 16, , 6
2014/4/3, , 25, , 12, , 10
2014/4/4, , 29, 7, 13, , 5
2014/4/5, , 19, 14, 2, , 1
2014/4/6, , 19, 16, 10, , 2
2014/4/7, , 13, , 13, 1, 5
2014/4/9, , 25, 13, 8, , 2
2014/4/10, , 34, 15, 9, , 2
2014/4/12, , 45, 11, , , 
2014/4/13, , 39, , , , 2
2014/4/16, , 24, , , , 
2014/4/18, , 17, , 11, 2, 3
2014/4/19, , 24, , 5, , 2
2014/4/20, , 23, 35, 12, 1, 8
2014/4/21, , 24, 49, 8, 1, 6
2014/4/22, , 20, 53, 9, 2, 7
2014/4/23, , 21, , 13, 1, 8
2014/4/24, , 23, , 10, 1, 6
2014/4/25, , 24, , , , 
2014/4/27, , 23, 8, 10, 1, 7
2014/4/28, , 21, 7, 14, , 10
2014/4/29, , 24, 8, 10, 4, 8
2014/4/30, , 20, 45, 8, 2, 7
2014/5/1, , 24, 48, 8, 2, 7
2014/5/2, , 23, , , , 
2014/5/6, , 14, 10, 7, , 6
2014/5/7, , 19, 12, 9, , 7
2014/5/8, , 20, , , , 
2014/5/12, , 19, , , , 
2014/5/14, , 15, 14, 10, , 8
2014/5/15, , 12, 13, 11, , 8
2014/5/16, , 15, , , , 
2014/5/19, , 24, 11, 14, , 8
2014/5/20, , 20, 16, 9, , 7
2014/5/21, , 20, 17, 9, , 6
2014/5/22, , 20, 3, 15, , 13
2014/5/23, , 20, , , , 
2014/5/27, , 22, 9, 13, 4, 8
2014/5/28, , 16, , , , 
2014/5/30, , 10, , , , 
2014/6/2, , 18, 10, 6, 11, 8
2014/6/3, , 22, 4, 7, 11, 10
2014/6/4, , 15, 2, 26, 2, 24
2014/6/5, , 12, 8, 10, , 11
2014/6/6, , 20, , , , 
2014/6/9, , 32, 8, 5, 4, 8
2014/6/10, , 20, 7, , 12, 7
2014/6/11, , 14, 8, 7, 2, 10
2014/6/12, , 21, 8, 8, , 7
2014/6/13, , 28, , , , 
2014/6/16, , 27, , 20, 17, 14
2014/6/17, , 28, , 9, 18, 4
2014/6/18, , 42, , 8, 20, 8
2014/6/19, , 50, , 11, 18, 10
2014/6/20, , 49, 8, 9, 12, 7
2014/6/22, , 31, 11, 5, 12, 6
2014/6/23, , 27, 11, 6, 14, 7
2014/6/24, , 25, 16, 12, 14, 8
2014/6/25, , 26, 19, 13, 13, 8
2014/6/26, , 29, 13, 13, 4, 8
2014/6/27, , 29, 14, 7, 2, 6
2014/6/28, , 25, 13, 6, 1, 6
2014/6/29, , 17, 14, 10, 3, 7
2014/6/30, , 11, 10, 12, 2, 9
2014/1/20, , 36, 54, , , 
2014/1/24, , 64, 90, , , 
2014/1/29, , 34, 28, , , 5
2014/1/30, , 32, 38, , , 6
2014/1/31, , 33, 36, , , 
2014/2/5, , 36, 18, 14, , 10
2014/2/6, , 36, 27, 12, 2, 8
2014/2/7, , 43, 20, 10, 1, 8
2014/2/8, , 36, 23, 13, 1, 7
2014/2/9, , 32, 16, , , 
2019/4/8, , , 11, , , 
2019/4/9, , , 10, , , 
2019/5/7, , , 10, , , 
2019/6/16, , , 5, , , 
2019/6/17, , , 5, , , 
2019/6/18, , , 3, , , 
2018/11/1, , , 14, , , 
2018/11/2, , , 12, , , 
2018/11/3, , , 9, , , 
2018/11/4, , , 8, , , 
2018/11/5, , , 10, , , 
2018/11/6, , , 7, , , 
2018/11/7, , , 4, , , 
2018/11/8, , , 5, , , 
2018/11/9, , , 6, , , 
2018/11/10, , , 5, , , 
2018/11/11, , , 5, , , 
2018/11/12, , , 6, , , 
2018/11/13, , , 6, , , 
2018/11/14, , , 5, , , 
2018/11/15, , , 5, , , 
2018/11/16, , , 5, , , 
2018/11/17, , , 6, , , 
2018/11/18, , , 5, , , 
2018/11/19, , , 6, , , 
2018/11/20, , , 5, , , 
2018/11/21, , , , , , 
2018/9/13, , , 4, , , 
2018/9/14, , , 3, , , 
2018/9/15, , , 6, , , 
2018/9/16, , , 6, , , 
2018/9/17, , , 5, , , 
2018/5/6, , , 6, 6, , 
2017/12/7, , , 9, 6, , 
2017/9/8, , , 4, 6, , 
2017/6/25, , , 3, 7, , 
2016/10/15, , , 8, 4, 1, 
2016/10/16, , , 14, 5, 1, 
2016/6/30, , , 15, 11, 23, 5
2016/4/7, , , 28, 6, 1, 4
2016/1/20, , , 11, 8, 1, 5
2016/3/5, , , 35, 11, 5, 7
2016/3/27, , , 34, 11, 1, 4
2015/12/16, , , 18, 9, , 4
2016/1/2, , , 22, 4, 3, 5
2015/7/10, , , 5, 8, , 4
2015/3/31, , , 6, 15, 2, 
2015/4/2, , , 4, 13, 1, 
2015/4/6, , , 11, 8, 1, 
2015/4/7, , , 8, 8, , 
2015/4/8, , , 7, 9, , 
2015/4/15, , , 9, 3, 4, 
2015/4/16, , , 6, 8, , 2
2015/4/19, , , 8, 13, , 2
2015/4/26, , , 9, 7, , 1
2015/4/27, , , 8, 7, , 1
2015/4/28, , , 9, 11, , 1
2015/4/29, , , 11, 11, , 
2015/5/17, , , 3, 9, 3, 1
2015/5/20, , , 3, 9, 2, 2
2014/12/31, , , , 6, 4, 9
2015/1/15, , , 19, 14, 44, 8
2015/2/11, , , 16, 8, , 8
2015/2/14, , , 23, 8, , 8
2015/2/16, , , 8, 17, , 10
2015/2/22, , , 6, 8, , 
2015/2/25, , , 7, 17, , 
2015/2/26, , , 5, 15, , 
2015/3/1, , , 8, 10, 1, 
2015/3/2, , , 9, , , 
2015/3/4, , , 2, , , 1
2015/3/8, , , 4, , , 
2015/3/9, , , 7, 9, , 
2015/3/10, , , 6, 14, , 
2015/3/11, , , 13, 11, , 
2015/3/12, , , 15, 9, , 
2015/3/15, , , 9, 16, , 
2015/3/16, , , 16, 14, , 
2015/3/19, , , 9, 10, , 
2015/3/23, , , 11, 9, 1, 2
2015/3/25, , , 8, 10, 1, 
2015/3/29, , , 8, 7, 2, 
2014/10/4, , , 16, 4, 3, 5
2014/10/5, , , 18, 10, 2, 7
2014/10/6, , , 17, 9, 3, 6
2014/10/7, , , 13, 13, 3, 8
2014/11/16, , , 30, 5, 7, 7
2014/11/17, , , 28, 8, 8, 7
2014/11/23, , , 17, 7, 9, 8
2014/11/24, , , 19, 8, 8, 8
2014/11/25, , , 21, 9, 9, 9
2014/11/26, , , 19, 10, 12, 9
2014/11/27, , , 18, 10, 11, 9
2014/11/30, , , 19, 11, 11, 9
2014/12/4, , , 24, 8, 12, 11
2014/9/29, , , 13, 11, 2, 9
2014/4/8, , , 8, 7, 1, 2
2014/4/17, , , 6, 13, , 3
2014/5/5, , , 10, 6, , 6
2014/5/11, , , 4, 17, , 13
2014/5/13, , , 7, 14, , 8
2014/5/18, , , 8, 17, , 13
2014/5/25, , , 9, 5, , 6
2014/5/26, , , 8, 11, 7, 8
2014/5/29, , , 6, 10, , 10
2014/6/1, , , 8, 4, 8, 11
2014/6/8, , , 6, 3, 17, 8
2014/6/21, , , 8, 7, 11, 6
2014/1/17, , , 16, , , 
2014/1/26, , , 41, , , 
2024/12/31, , , , 1, , 
2024/6/19, , , , 3, , 
2017/10/3, , , , 4, , 
2017/9/26, , , , 5, , 
2015/4/22, , , , 9, , 2
2015/4/23, , , , 12, , 2
2015/5/5, , , , 9, 2, 2
2015/5/8, , , , 10, 1, 2
2015/5/24, , , , 9, 5, 2
2015/5/31, , , , 11, 5, 2
2015/2/18, , , , 3, , 6
2014/3/31, , , , 13, 4, 10
2014/4/15, , , , 3, , 2
2014/4/26, , , , 5, , 6
2014/6/15, , , , 24, 14, 20
2014/1/19, , , , 3, 5, 7
2014/1/25, , , , 1, 2, 7
2014/2/4, , , , 18, 17, 12
2018/11/22, , , , , , 
2018/11/23, , , , , , 
2018/11/24, , , , , , 
2018/11/25, , , , , , 
2014/4/11, , , , , 1, 3
2018/12/31, , , , , , 
2016/8/8, , , , , , 3
2014/1/23, , , , , , 7
2014/1/28, , , , , , 6
