Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,Central,2023-12-11,18.05,8.15,1.0,19.72,2.52,21.16,33.8
Singapore,East,2023-12-12,16.78,7.27,1.0,18.53,2.26,11.57,30.34
Singapore,North,2023-12-13,16.45,7.45,1.0,19.03,2.4,16.89,30.99
Singapore,North-East,2023-12-14,20.34,9.27,1.0,28.72,2.6,21.48,38.26
Singapore,West,2023-12-15,20.98,9.46,1.0,28.71,3.06,25.92,38.89
Singapore,Central,2023-12-16,19.28,9.12,1.0,19.82,2.85,25.9,38.02
Singapore,East,2023-12-17,18.02,8.23,1.0,15.28,2.38,24.03,34.33
Singapore,North,2023-12-18,17.19,7.68,1.0,14.61,2.25,23.98,32.17
Singapore,North-East,2023-12-19,18.91,8.59,1.0,18.29,2.39,18.34,35.48
Singapore,West,2023-12-20,20.32,9.3,1.0,18.85,2.33,18.71,38.01
Singapore,Central,2023-12-21,19.54,8.12,1.0,15.64,2.34,20.68,33.58
Singapore,East,2023-12-22,15.08,5.98,1.0,11.66,2.25,39.39,25.36
Singapore,North,2023-12-23,17.33,7.58,1.0,22.7,2.6,34.71,31.78
Singapore,North-East,2023-12-24,19.72,9.81,1.0,22.39,3.07,38.18,41.08
Singapore,West,2023-12-25,18.42,8.48,1.0,15.72,2.72,32.6,35.17
Singapore,Central,2023-12-26,15.87,6.78,1.0,18.85,2.67,21.41,28.32
Singapore,East,2023-12-27,15.3,6.38,1.0,19.88,2.4,24.66,26.48
Singapore,North,2023-12-28,18.7,7.99,1.0,22.09,2.53,18.05,33.36
Singapore,North-East,2023-12-29,18.35,7.5,1.0,20.1,2.62,21.1,31.51
Singapore,West,2023-12-30,20.66,8.64,1.0,17.38,2.25,14.3,36.13
Singapore,Central,2023-12-31,23.6,10.58,1.0,14.49,2.58,10.79,43.32
