Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,North-East,2019-11-24,19.13,7.63,0.65,27.06,3.62,24.35,31.75
Singapore,West,2019-11-25,24.45,11.47,0.76,33.55,5.21,26.42,45.34
Singapore,Central,2019-11-26,21.26,9.71,0.54,18.25,6.1,19.74,38.97
Singapore,East,2019-11-27,20.81,7.89,0.51,24.92,4.25,18.03,33.08
Singapore,North,2019-11-28,24.15,9.71,0.59,22.59,5.44,14.19,40.19
Singapore,North-East,2019-11-29,22.88,9.17,0.6,27.24,4.42,14.5,38.03
Singapore,West,2019-11-30,20.84,8.39,0.62,26.14,4.69,16.83,34.83
Singapore,Central,2019-12-01,23.54,9.44,0.65,20.99,5.22,25.89,39.28
Singapore,East,2019-12-02,19.04,7.53,0.62,26.05,4.69,19.01,31.22
Singapore,North,2019-12-03,21.67,7.63,0.57,17.07,2.31,26.31,31.88
Singapore,North-East,2019-12-04,36.66,13.08,0.6,15.92,2.17,36.58,50.51
Singapore,West,2019-12-05,37.72,14.56,0.66,19.07,2.17,41.15,53.84
Singapore,Central,2019-12-06,34.81,14.35,0.64,14.07,2.59,45.9,53.19
Singapore,East,2019-12-07,32.01,13.62,0.62,11.72,2.7,62.62,51.98
Singapore,North,2019-12-08,30.27,12.06,0.61,16.07,3.18,45.8,48.42
Singapore,North-East,2019-12-09,17.1,6.86,0.59,18.42,3.14,33.47,28.74
Singapore,West,2019-12-10,22.29,8.94,0.64,28.92,2.76,18.08,36.81
Singapore,Central,2019-12-11,23.28,10.03,0.59,23.33,2.81,17.97,40.97
Singapore,East,2019-12-12,19.47,8.33,0.52,14.83,2.53,33.51,34.72
Singapore,North,2019-12-13,31.44,13.74,0.57,25.6,2.77,27.58,52.41
Singapore,North-East,2019-12-14,17.49,7.43,0.61,25.53,2.91,14.63,30.72
Singapore,West,2019-12-15,15.49,6.47,0.61,23.1,2.98,8.87,26.91
Singapore,Central,2019-12-16,15.43,5.83,0.42,19.02,3.13,9.61,24.14
Singapore,North-East,2019-12-19,23.0,9.22,0.65,20.94,3.33,4.78,38.39
Singapore,Central,2019-12-21,26.5,9.0,0.5,15.0,2.5,22.67,38.67
Singapore,North,2019-12-23,25.75,9.33,0.54,13.08,3.5,24.58,38.83
Singapore,North-East,2019-12-24,23.14,9.6,0.49,14.35,2.74,23.76,39.67
Singapore,West,2019-12-25,26.13,9.97,0.58,12.08,3.61,23.44,41.46
Singapore,Central,2019-12-26,26.49,10.81,0.51,14.45,16.47,27.53,45.06
Singapore,East,2019-12-27,23.37,9.83,0.48,14.27,7.3,25.15,40.46
Singapore,North,2019-12-28,24.87,10.89,0.49,13.2,3.17,37.68,43.77
Singapore,North-East,2019-12-29,29.91,12.01,0.52,12.23,2.89,38.2,48.27
Singapore,West,2019-12-30,26.9,10.91,0.57,13.69,2.79,37.51,45.08
Singapore,Central,2019-12-31,21.53,8.67,0.57,13.51,2.74,34.64,35.97
