Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,Central,2017-11-26,19.03,9.15,0.54,24.46,5.78,19.53,37.94
Singapore,East,2017-11-27,17.53,8.36,0.54,23.85,5.74,13.3,34.88
Singapore,North,2017-11-28,16.99,8.32,0.52,23.17,5.29,31.33,34.8
Singapore,North-East,2017-11-29,19.59,9.93,0.52,21.73,4.4,38.3,41.56
Singapore,West,2017-11-30,16.49,6.96,0.47,17.62,4.63,50.45,31.38
Singapore,Central,2017-12-01,20.34,9.87,0.56,25.22,7.0,42.9,41.31
Singapore,East,2017-12-02,22.15,10.06,0.49,25.69,7.84,42.33,40.33
Singapore,North,2017-12-03,23.83,11.66,0.49,22.1,10.13,41.73,46.15
Singapore,North-East,2017-12-04,23.76,12.53,0.53,37.89,10.03,37.83,48.81
Singapore,West,2017-12-05,31.31,18.17,0.56,37.98,12.45,33.38,57.9
Singapore,Central,2017-12-06,28.2,16.55,0.49,41.34,21.58,42.42,55.97
Singapore,East,2017-12-07,24.35,12.97,0.46,34.87,14.97,35.01,49.75
Singapore,North,2017-12-08,22.25,10.24,0.49,24.43,6.09,29.78,41.21
Singapore,North-East,2017-12-09,16.34,7.26,0.47,27.88,3.97,39.13,30.76
Singapore,West,2017-12-10,35.17,17.44,0.6,28.17,4.77,55.62,56.49
Singapore,Central,2017-12-11,34.71,17.33,0.53,29.62,6.2,54.06,56.97
Singapore,East,2017-12-12,32.15,17.47,0.62,39.86,4.81,37.79,57.17
Singapore,North,2017-12-13,31.06,17.12,0.68,37.13,4.69,41.5,56.61
Singapore,North-East,2017-12-14,30.11,16.73,0.63,38.07,6.04,45.99,56.26
Singapore,West,2017-12-15,32.05,19.17,0.6,34.19,8.33,43.41,59.06
Singapore,Central,2017-12-16,28.98,16.81,0.61,28.03,5.1,38.15,56.3
Singapore,East,2017-12-17,29.21,14.26,0.5,17.76,3.64,46.31,53.02
Singapore,North,2017-12-18,34.25,13.49,0.48,20.74,3.33,71.04,52.31
Singapore,North-East,2017-12-19,35.1,15.16,0.57,23.61,3.73,64.01,53.77
Singapore,West,2017-12-20,29.69,14.69,0.64,25.51,4.03,66.19,53.67
Singapore,Central,2017-12-21,36.06,18.52,0.59,21.35,3.76,81.58,58.27
Singapore,East,2017-12-22,32.27,17.44,0.56,30.44,4.43,64.32,57.08
Singapore,North,2017-12-23,21.52,11.59,0.56,24.38,7.78,51.39,47.17
Singapore,North-East,2017-12-24,17.98,8.95,0.53,19.22,5.44,42.56,37.6
Singapore,West,2017-12-25,19.12,8.49,0.44,20.21,4.67,32.69,35.31
Singapore,Central,2017-12-26,19.18,9.51,0.51,30.22,7.53,33.51,39.64
Singapore,East,2017-12-27,19.73,10.51,0.54,37.04,8.6,35.01,42.33
Singapore,North,2017-12-28,18.59,9.21,0.51,29.08,6.21,34.81,38.39
Singapore,North-East,2017-12-29,20.8,10.68,0.45,20.75,4.88,31.44,44.28
Singapore,West,2017-12-30,21.26,10.33,0.43,20.55,4.05,25.53,42.88
Singapore,Central,2017-12-31,25.18,9.59,0.46,23.8,4.04,18.88,39.94
