Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,North-East,2021-12-04,26.99,9.65,0.5,16.38,3.22,40.75,40.06
Singapore,West,2021-12-05,35.35,12.94,0.5,11.28,3.17,51.83,49.62
Singapore,Central,2021-12-06,32.57,11.98,0.48,15.89,3.17,55.2,47.49
Singapore,East,2021-12-07,33.13,11.42,0.47,14.18,3.24,53.77,46.42
Singapore,North,2021-12-08,36.28,11.21,0.46,14.32,3.44,46.61,46.8
Singapore,North-East,2021-12-09,39.61,13.43,0.49,14.65,3.33,53.01,51.09
Singapore,West,2021-12-10,32.78,11.39,0.47,17.02,3.33,38.47,46.47
Singapore,Central,2021-12-11,28.51,9.45,0.5,20.09,3.33,20.11,39.38
Singapore,East,2021-12-12,31.76,9.78,0.49,13.93,3.21,26.11,40.91
Singapore,North,2021-12-13,30.37,9.06,0.48,16.34,3.17,34.2,38.08
Singapore,North-East,2021-12-14,35.83,11.53,0.49,15.8,3.17,39.03,47.31
Singapore,West,2021-12-15,32.22,10.74,0.48,18.1,3.18,35.57,44.58
Singapore,Central,2021-12-16,31.69,12.35,0.53,18.63,3.89,42.27,48.83
Singapore,East,2021-12-17,26.05,9.05,0.46,18.18,4.94,36.03,37.67
Singapore,North,2021-12-18,25.38,8.49,0.47,29.57,6.25,25.72,35.39
Singapore,North-East,2021-12-19,23.85,7.97,0.43,13.46,5.67,27.54,33.18
Singapore,West,2021-12-20,23.45,7.9,0.46,22.54,3.92,37.21,33.08
Singapore,Central,2021-12-21,32.79,12.52,0.52,21.61,4.15,49.45,47.95
Singapore,East,2021-12-22,33.53,12.9,0.55,26.54,5.13,44.19,49.73
Singapore,North,2021-12-23,31.16,13.56,0.53,36.76,5.28,25.32,51.26
Singapore,North-East,2021-12-24,31.78,14.07,0.51,27.23,5.64,24.75,52.33
Singapore,West,2021-12-25,30.07,10.97,0.36,14.15,3.62,25.18,44.81
Singapore,Central,2021-12-26,30.83,11.61,0.36,11.71,2.58,27.56,47.57
Singapore,East,2021-12-27,34.84,14.56,0.36,13.44,2.83,27.37,53.46
Singapore,North,2021-12-28,33.01,11.94,0.35,13.65,2.81,29.37,48.44
Singapore,North-East,2021-12-29,29.6,9.49,0.39,17.35,2.5,23.42,39.64
Singapore,West,2021-12-30,28.99,9.38,0.42,18.51,2.54,24.46,39.05
Singapore,Central,2021-12-31,24.37,7.35,0.43,19.8,2.99,16.69,30.58
