Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,East,2024-11-21,19.62,8.59,1.0,20.42,3.35,13.75,35.71
Singapore,North,2024-11-22,25.28,10.53,1.0,27.42,3.53,11.8,42.09
Singapore,North-East,2024-11-23,18.06,7.71,1.0,19.84,3.08,14.25,31.68
Singapore,West,2024-11-24,18.07,8.54,1.0,16.44,3.14,13.23,35.83
Singapore,Central,2024-11-25,19.63,8.93,1.0,25.16,3.29,11.91,37.15
Singapore,East,2024-11-26,24.88,10.69,1.0,26.86,3.22,10.3,43.28
Singapore,North,2024-11-27,20.61,10.58,1.0,28.63,3.47,9.39,44.26
Singapore,North-East,2024-11-28,21.86,10.6,1.0,30.26,3.44,11.68,43.79
Singapore,West,2024-11-29,19.73,9.76,1.0,27.64,3.61,11.52,40.45
Singapore,Central,2024-11-30,19.31,8.5,1.0,28.17,3.92,23.05,35.35
Singapore,East,2024-12-01,21.15,9.45,1.0,13.18,4.4,26.25,39.22
Singapore,North,2024-12-02,16.97,7.64,1.0,24.19,3.68,27.06,31.96
Singapore,North-East,2024-12-03,21.79,10.27,1.0,22.15,3.96,17.67,42.84
Singapore,West,2024-12-04,22.44,11.64,1.0,24.92,3.98,12.98,47.86
Singapore,Central,2024-12-05,22.61,9.88,1.0,16.32,4.2,17.33,41.19
Singapore,East,2024-12-06,24.58,11.46,1.0,17.86,4.63,27.42,46.86
Singapore,North,2024-12-07,23.58,10.18,1.0,13.98,4.48,27.63,42.02
Singapore,North-East,2024-12-08,19.98,9.2,1.0,12.15,4.05,20.75,38.53
Singapore,West,2024-12-09,14.32,6.22,1.0,13.88,3.98,17.05,26.12
Singapore,Central,2024-12-10,15.72,6.34,1.0,13.4,3.8,18.14,26.52
Singapore,East,2024-12-11,19.27,8.04,1.0,19.41,3.8,24.72,33.43
Singapore,North,2024-12-12,23.78,11.4,1.0,18.88,3.52,24.59,45.84
Singapore,North-East,2024-12-13,25.05,13.14,1.0,22.05,3.77,11.68,50.31
Singapore,West,2024-12-14,24.06,13.63,1.0,20.65,3.74,18.19,50.63
Singapore,Central,2024-12-15,23.7,13.88,1.0,18.22,3.73,36.8,51.25
Singapore,East,2024-12-16,21.09,11.53,1.0,19.32,3.9,24.53,46.58
Singapore,North,2024-12-17,18.97,8.69,1.0,17.3,3.6,13.66,36.16
Singapore,North-East,2024-12-18,18.0,6.74,1.0,18.02,3.6,15.58,28.38
Singapore,West,2024-12-19,17.98,7.47,1.0,15.16,3.49,24.42,31.05
Singapore,Central,2024-12-20,23.32,10.3,1.0,13.39,3.4,27.24,42.23
Singapore,East,2024-12-21,30.93,14.02,1.0,15.47,3.4,30.5,52.0
Singapore,North,2024-12-22,31.98,13.33,1.0,12.03,3.57,33.69,52.4
Singapore,North-East,2024-12-23,31.19,13.58,1.0,16.85,3.82,33.78,51.63
Singapore,West,2024-12-24,23.61,11.65,1.0,19.18,3.51,19.48,46.85
Singapore,Central,2024-12-25,23.91,11.85,1.0,10.03,3.14,29.79,47.44
Singapore,East,2024-12-26,23.43,12.52,1.0,19.86,3.42,30.11,49.09
Singapore,North,2024-12-27,27.44,13.2,1.0,18.28,3.77,27.74,49.97
Singapore,North-East,2024-12-28,21.13,10.49,1.0,11.88,3.8,28.19,42.62
Singapore,West,2024-12-29,18.48,8.18,1.0,11.62,3.73,21.55,34.02
Singapore,Central,2024-12-30,16.15,7.03,1.0,13.42,3.48,18.69,29.17
Singapore,East,2024-12-31,17.22,7.35,1.0,13.02,2.9,21.05,30.58
