Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,East,2020-11-21,27.63,13.37,0.66,25.57,3.12,4.58,46.68
Singapore,North,2020-11-22,20.23,8.43,0.48,28.03,3.83,21.53,30.97
Singapore,North-East,2020-11-23,19.1,7.55,0.58,24.73,3.49,12.1,28.08
Singapore,West,2020-11-24,23.45,10.67,0.87,27.62,3.59,7.86,40.11
Singapore,Central,2020-11-25,23.77,10.78,0.54,20.76,2.83,15.41,38.72
Singapore,East,2020-11-26,24.75,10.97,0.55,28.09,2.95,11.62,39.99
Singapore,North,2020-11-27,26.1,12.52,0.54,27.81,3.31,21.5,43.36
Singapore,North-East,2020-11-28,24.02,9.85,0.56,28.36,4.44,20.76,36.8
Singapore,West,2020-11-29,24.34,10.52,0.63,14.06,4.68,26.84,37.94
Singapore,Central,2020-11-30,25.74,11.19,0.56,29.54,3.15,25.44,41.22
Singapore,East,2020-12-01,28.78,13.17,0.49,28.6,4.9,23.73,48.31
Singapore,North,2020-12-02,28.86,14.4,0.56,25.05,6.24,30.57,47.3
Singapore,North-East,2020-12-03,28.06,12.95,0.6,23.63,3.17,31.99,47.14
Singapore,East,2020-12-06,28.18,12.72,0.54,12.17,2.82,61.62,43.5
Singapore,North,2020-12-07,29.13,13.55,0.58,22.89,3.06,52.58,49.72
Singapore,North-East,2020-12-08,29.04,13.61,0.62,14.87,3.25,46.92,50.1
Singapore,West,2020-12-09,23.34,9.41,0.56,23.19,3.16,38.75,35.17
Singapore,Central,2020-12-10,27.31,12.31,0.56,24.51,3.47,26.97,46.37
Singapore,East,2020-12-11,26.34,12.65,0.48,20.89,3.17,30.8,46.19
Singapore,North,2020-12-12,26.84,13.31,0.61,20.9,3.2,30.77,46.85
Singapore,North-East,2020-12-13,21.77,9.93,0.58,16.7,3.44,31.36,36.64
Singapore,West,2020-12-14,24.6,11.49,0.48,24.68,3.73,22.8,42.6
Singapore,Central,2020-12-15,22.67,9.45,0.49,25.67,3.42,14.81,34.06
Singapore,East,2020-12-16,24.55,10.85,0.54,24.47,3.73,8.16,36.87
Singapore,North,2020-12-17,24.79,11.04,0.6,19.41,3.31,8.52,39.09
Singapore,North-East,2020-12-18,22.08,9.75,0.52,21.33,4.08,12.58,36.0
Singapore,West,2020-12-19,20.65,8.2,0.52,18.72,3.17,27.24,30.91
Singapore,Central,2020-12-20,22.19,9.88,0.57,12.87,3.28,24.56,37.12
Singapore,East,2020-12-21,25.32,11.36,0.6,18.69,3.36,39.43,38.87
Singapore,North,2020-12-22,28.22,13.05,0.63,22.96,3.36,45.35,45.24
Singapore,North-East,2020-12-23,32.27,14.17,0.71,17.19,3.54,47.77,49.55
Singapore,West,2020-12-24,30.93,14.53,0.68,35.4,3.97,32.77,49.93
Singapore,Central,2020-12-25,31.58,15.69,0.67,20.61,4.67,42.64,52.11
Singapore,North-East,2020-12-28,26.92,10.79,0.55,20.75,3.83,29.46,36.62
Singapore,West,2020-12-29,29.74,11.56,0.59,23.15,3.89,20.69,40.31
Singapore,Central,2020-12-30,30.01,11.94,0.64,23.38,4.67,19.08,43.2
Singapore,East,2020-12-31,29.1,12.45,0.56,17.65,5.63,32.95,44.81
