date,relative_humidity_2m,temperature_2m_c,wind_speed_10m_km_h,
04/12/2024,63.38,28.49,9.28,
05/12/2024,61.79,28.7,10.42,
06/12/2024,60.17,28.49,11.3,
07/12/2024,68.08,28.72,9.68,
08/12/2024,65.67,29.03,13.42,
09/12/2024,60.79,28.08,15.05,
10/12/2024,65.5,27.71,12.7,
11/12/2024,61.54,28.66,11.98,
12/12/2024,69.46,28.01,12.43,
13/12/2024,75.75,27.19,16.98,
14/12/2024,68.21,26.56,19.37,
15/12/2024,56.62,26.21,21.09,
16/12/2024,55.5,25.7,18.09,
17/12/2024,56.25,26.08,16.72,
18/12/2024,58.5,26.89,15.51,
19/12/2024,55.79,26.16,18.59,
20/12/2024,56.5,25.3,15.81,
21/12/2024,57.67,25.47,13.21,
22/12/2024,55.12,24.66,18.2,
23/12/2024,57.58,24.05,14.13,
24/12/2024,59.79,25.78,14.07,
25/12/2024,57.25,26.35,15.94,
26/12/2024,61.92,26.6,13.29,
27/12/2024,63.58,28.35,12.78,
28/12/2024,56.33,28.55,19.29,
29/12/2024,54.12,26.76,18.74,
30/12/2024,52.38,26.73,14.72,
31/12/2024,49.67,26.33,15.28,
01/01/2025,56.75,26.38,13.44,
02/01/2025,54.25,26.67,12.05,
03/01/2025,53.96,27.07,15.47,
04/01/2025,52.58,27.01,17.3,
05/01/2025,47.67,26.16,18.89,
06/01/2025,44.88,25.54,15.75,
07/01/2025,54.5,25.73,9.78,
08/01/2025,63.38,25.75,6.83,
09/01/2025,60,27.05,8.95,
10/01/2025,52.21,27.12,17.86,
11/01/2025,50.12,25.31,27.02,
12/01/2025,49.79,22.69,24.36,
13/01/2025,49.46,22.71,17.63,
14/01/2025,50.5,24.27,14.2,
15/01/2025,53.62,26.2,14.52,
16/01/2025,52.58,27.3,21.84,
17/01/2025,51.21,26.15,20.55,
18/01/2025,44.62,26.2,12.42,
19/01/2025,42.79,26.64,15.48,
20/01/2025,46.58,26.45,10.95,
21/01/2025,55.33,25.56,7.64,
22/01/2025,63.58,25.8,6.66,
23/01/2025,70.46,25.81,6.86,
24/01/2025,66.42,26.09,6.22,
25/01/2025,76.79,26.45,7.55,
26/01/2025,80.58,26.81,8.23,
27/01/2025,58,26.48,16.33,
28/01/2025,47.42,26.25,16.4,
29/01/2025,51.38,25.6,15.53,
30/01/2025,55.12,25.46,9.8,
31/01/2025,67.79,25.57,7.33,
01/02/2025,71.92,26.14,7.71,
02/02/2025,74.46,26.67,9.04,
03/02/2025,76.75,27.4,9.94,
04/02/2025,77.04,27.1,10.16,
05/02/2025,78,26.61,7.33,
06/02/2025,78.04,26.92,7.46,
07/02/2025,80.54,26.58,6.19,
08/02/2025,72.54,26.95,7.58,
09/02/2025,54.08,26.75,16.88,
10/02/2025,51.46,26.37,14.1,
11/02/2025,57.96,26.43,9.95,
12/02/2025,60.29,27.31,7.34,
13/02/2025,76.67,27.35,8.9,
14/02/2025,81.17,27.51,8.12,
15/02/2025,79,27.67,8.8,
16/02/2025,77.83,27.99,10.81,
17/02/2025,80.62,27.58,10.68,
18/02/2025,83.46,26.7,7.49,
19/02/2025,86.71,25.91,6.24,
20/02/2025,84.04,26.72,5.98,
21/02/2025,85.08,26.6,7.93,
22/02/2025,85.79,26.64,6.68,
23/02/2025,81.42,26.89,7.52,
24/02/2025,79.92,25.93,15.97,
25/02/2025,71.12,26.15,13.85,
26/02/2025,69.17,26.76,12.23,
27/02/2025,70.58,27.85,8.57,
28/02/2025,79.79,27.44,6.83,
01/03/2025,83,27.9,9.89,
02/03/2025,80.42,28.37,11.28,
03/03/2025,80.62,28.34,12.88,
04/03/2025,76.25,28.66,13.48,
05/03/2025,77.42,28.53,12.24,
06/03/2025,77.04,28.72,12.92,
07/03/2025,84.62,27.16,9.88,
08/03/2025,72.25,27.27,14.24,
09/03/2025,66.46,27.67,12.92,
10/03/2025,64.29,29.2,8.69,
11/03/2025,77.38,28.26,6.05,
12/03/2025,79,28.56,9.65,
13/03/2025,80.33,28.21,8.43,
14/03/2025,84.17,27.84,7.04,
15/03/2025,81.75,28.46,8.3,
16/03/2025,78.29,29.03,9.67,
17/03/2025,83.92,28.02,8.72,
18/03/2025,83.88,27.88,5.84,
19/03/2025,62.33,27.92,14.97,
20/03/2025,51.46,26.75,19.46,
21/03/2025,54.96,27.11,13.33,
22/03/2025,55.75,27.92,13.19,
23/03/2025,63.21,28.18,8.89,
24/03/2025,78.38,28.22,8.21,
25/03/2025,76.92,29.17,12.11,
26/03/2025,78.67,28.96,14.47,
27/03/2025,79.5,29.22,14.74,
28/03/2025,74.25,29.15,11.29,
29/03/2025,74.5,29.55,11.58,
30/03/2025,79.58,28.69,10.61,
31/03/2025,86.88,26.52,6.64,
01/04/2025,83.62,27.81,5.11,
02/04/2025,85.79,27.45,5.7,
03/04/2025,83.62,27.62,7.76,
04/04/2025,80.67,28.3,9.73,
05/04/2025,76.67,28.57,10.31,
06/04/2025,75,29.4,10.33,
07/04/2025,79.79,28.28,8.89,
08/04/2025,82.79,27.7,7.45,
09/04/2025,77.83,29.04,9.95,
10/04/2025,77.79,28.71,12.18,
11/04/2025,77.17,29.34,11.82,
12/04/2025,75.42,29.61,11.6,
13/04/2025,73.04,30.42,8.3,
14/04/2025,81.88,28.08,7.77,
15/04/2025,82.62,27.87,5.84,
16/04/2025,84.46,27.91,8.66,
17/04/2025,78.62,29.22,10.64,
18/04/2025,77.42,29.51,10.58,
19/04/2025,79.83,29.31,9.83,
20/04/2025,75.29,29.82,12.2,
21/04/2025,73.75,29.72,10.51,
22/04/2025,69.5,30.2,10.8,
23/04/2025,68.62,30.42,11.01,
24/04/2025,72,30.31,13.94,
25/04/2025,72.21,30.45,11.15,
26/04/2025,76.42,29.46,12.41,
27/04/2025,80.83,28.65,8.24,
28/04/2025,80.54,28.62,7.18,
29/04/2025,77.5,28.58,5.83,
30/04/2025,75.67,28.98,6.84,
01/05/2025,78.12,28.64,6.33,
02/05/2025,80,28.99,6.4,
03/05/2025,85.33,27.44,7.87,
04/05/2025,84,27.73,6.14,
05/05/2025,79.17,29.11,8.35,
06/05/2025,81.62,28.72,11.07,
07/05/2025,80.62,28.94,11.5,
08/05/2025,76.79,29.65,8.94,
09/05/2025,74.67,30.5,9.59,
10/05/2025,78.58,29.58,8.01,
11/05/2025,84.5,27.49,7.72,
12/05/2025,88.5,26.79,7.18,
13/05/2025,84.96,27.28,10.89,
14/05/2025,86.62,27.37,12.53,
15/05/2025,84.25,27.87,7.96,
16/05/2025,87.83,27.55,6.33,
17/05/2025,89.33,27.48,5.77,
18/05/2025,85.29,28.31,6.41,
19/05/2025,85.54,28.52,7.46,
20/05/2025,80.08,29.23,7.35,
21/05/2025,83.92,28.62,7.93,
22/05/2025,84.54,28.58,5.87,
23/05/2025,80.62,29.19,7.55,
24/05/2025,85.25,28.06,9.52,
25/05/2025,86.46,27.5,11.74,
26/05/2025,86.79,27.21,12.07,
27/05/2025,85.29,27.7,9.15,
28/05/2025,78.75,29.3,9.9,
29/05/2025,80.92,29.56,12.19,
30/05/2025,83.67,28.57,14.3,
31/05/2025,86.62,27.75,12.51,
01/06/2025,81.62,28.92,15,
02/06/2025,83,28.53,14.62,
03/06/2025,77.12,29.05,13.01,
04/06/2025,78.83,29.4,12.1,
05/06/2025,78.25,29.62,10.83,
06/06/2025,79.71,29.31,8.8,
07/06/2025,74.96,29.8,12.05,
08/06/2025,78.96,29.15,13.5,
09/06/2025,77.17,29.08,16.95,
10/06/2025,75.42,29.19,14.86,
11/06/2025,78.25,28.61,13.78,
12/06/2025,82.5,28.06,18.91,
13/06/2025,81.75,28.05,18.66,
14/06/2025,80.83,28.27,17.88,
15/06/2025,77,28.9,15.87,
16/06/2025,74.5,29.18,8.6,
17/06/2025,72.25,29.7,9.65,
18/06/2025,70.58,30.12,10.61,
19/06/2025,75.71,29.62,10.22,
20/06/2025,71.5,29.67,11.46,
21/06/2025,74.67,29.01,15.38,
22/06/2025,74.5,28.65,19.5,
23/06/2025,80.42,28.07,16.92,
24/06/2025,78.42,28.15,15.92,
25/06/2025,77.46,28.78,14.39,
26/06/2025,72.12,29.62,14.59,
27/06/2025,73.25,28.82,15.38,
28/06/2025,78.54,28.18,12.98,
29/06/2025,72.75,28.62,17.95,
30/06/2025,74.62,28.27,13.7,
01/07/2025,75.96,28.7,11.84,
02/07/2025,84.04,27.55,11.35,
03/07/2025,78.46,28.26,10.91,
04/07/2025,77.38,28.86,10.57,
05/07/2025,71.62,29.42,16.86,
06/07/2025,75.25,29.1,15.62,
07/07/2025,78.67,28.62,14.78,
08/07/2025,81.54,28.43,14.87,
09/07/2025,77.04,28.85,12.14,
10/07/2025,74.96,29.44,13.98,
11/07/2025,73.54,29.24,16.01,
12/07/2025,72.46,29.82,16.78,
13/07/2025,74.62,29.75,14.22,
14/07/2025,71.29,30,11.51,
15/07/2025,77.12,29.37,14.07,
16/07/2025,75.96,29.14,15.01,
17/07/2025,83.42,28.06,12.37,
18/07/2025,78.83,28.28,16.95,
19/07/2025,79.33,28.21,19.9,
20/07/2025,83.42,27.31,19.32,
21/07/2025,85.83,27.46,19.42,
22/07/2025,79.5,28.34,24.42,
23/07/2025,78.25,28.65,24.87,
24/07/2025,76.12,29.35,18.15,
25/07/2025,74.38,29.63,15.86,
26/07/2025,72.12,30.05,18.31,
27/07/2025,82,28.43,17.03,
28/07/2025,83.75,28.06,19.58,
29/07/2025,78.5,29.11,20.52,
30/07/2025,75.54,29.56,18.98,
31/07/2025,71.71,30.1,18.8,
01/08/2025,68.42,30.58,16.02,
02/08/2025,67.67,30.8,15.95,
03/08/2025,67.92,30.88,13.86,
04/08/2025,67.58,30.9,13.31,
05/08/2025,69.83,30.8,13.28,
06/08/2025,73.5,29.79,13.39,
07/08/2025,76.79,28.97,14.78,
08/08/2025,74.38,29.19,9.85,
09/08/2025,73.38,29.53,10.26,
10/08/2025,68.79,30.21,11.81,
11/08/2025,69.25,29.36,13.7,
12/08/2025,70.67,29.2,12.81,
13/08/2025,77.5,28.49,12.07,
14/08/2025,72.42,28.84,12.16,
15/08/2025,74.54,28.57,12.78,
16/08/2025,82.58,27.02,15.83,
17/08/2025,79.62,27.41,11.43,
18/08/2025,76.92,28.2,10.13,
19/08/2025,78.88,28.18,9.91,
20/08/2025,77.62,28.56,7.07,
21/08/2025,82.58,27.8,7.82,
22/08/2025,89.58,25.9,10.09,
23/08/2025,81.58,27.25,10.3,
24/08/2025,74,28.51,13.26,
25/08/2025,74.88,28.65,16.33,
26/08/2025,81.38,27.33,19.65,
27/08/2025,78.5,27.76,15.16,
28/08/2025,74.79,28.66,12.03,
29/08/2025,71.58,29.49,12.75,
30/08/2025,69.96,29.63,12.77,
31/08/2025,76.29,28.61,16.55,
01/09/2025,74.5,28.95,13.17,
02/09/2025,78.46,28.3,10.69,
03/09/2025,79.42,28.36,9.98,
04/09/2025,79,28.28,9.06,
05/09/2025,80.88,28.02,6.69,
06/09/2025,82.62,28.22,6.31,
07/09/2025,86.58,27.37,8.88,
08/09/2025,91.62,26.23,12.27,
09/09/2025,87.46,26.7,15.52,
10/09/2025,83.08,27.48,10.84,
11/09/2025,82.46,27.95,8.51,
12/09/2025,86.79,27.57,5.78,
13/09/2025,87.54,27.44,5.9,
14/09/2025,87.42,26.45,7.36,
15/09/2025,84.33,27.3,9.62,
16/09/2025,85.21,27.15,9.43,
17/09/2025,82.42,27.98,9.2,
18/09/2025,80.75,27.75,11.58,
19/09/2025,83.42,27.18,17.08,
20/09/2025,83.38,27.65,15.92,
21/09/2025,78.75,28.51,15.08,
22/09/2025,76.75,28.59,12.23,
23/09/2025,81.54,28.05,16.89,
24/09/2025,79.54,28.02,17.75,
25/09/2025,80.17,28.02,16.07,
26/09/2025,87.04,26.82,12.14,
27/09/2025,88.83,26.6,8.41,
28/09/2025,84.62,27.34,10.64,
29/09/2025,82.17,27.87,16.33,
30/09/2025,85.83,26.93,16.6,
01/10/2025,84.58,27.17,7.8,
02/10/2025,86.08,27.5,4.12,
03/10/2025,82.96,27.8,7.47,
04/10/2025,84.5,27.25,7.1,
05/10/2025,82.96,27.72,10.04,
06/10/2025,81.58,28.18,10.69,
07/10/2025,81.17,28.07,7.25,
08/10/2025,84.21,27.4,6.32,
09/10/2025,84.96,27.24,7.72,
10/10/2025,85.38,27.35,6.41,
11/10/2025,85.21,26.92,4.9,
12/10/2025,90.12,26.65,5,
13/10/2025,90.62,26.74,4.74,
14/10/2025,89.83,26.64,6.83,
,,,,
,,,,
,,,,
,,,,
01/01/2024,158.49,72.33,28.25,7.4
02/01/2024,159,80.29,27.59,7.16
03/01/2024,161.58,67.62,27.95,9.1
04/01/2024,162.62,66,27.79,10.62
05/01/2024,165.2,62.12,27.87,11.04
06/01/2024,166.75,68.5,27.58,9.42
07/01/2024,170.36,68.58,27.8,8.39
08/01/2024,170.88,67.62,27.29,8.62
09/01/2024,179.14,77.62,27.02,7.15
10/01/2024,177.07,77.33,27.52,6.51
11/01/2024,167.78,82.21,27.62,7.38
12/01/2024,164.68,80.67,27.59,7.73
13/01/2024,162.1,80.62,27.26,5.55
14/01/2024,174.49,79.46,27.13,6.36
15/01/2024,170.36,66,27.45,8.77
16/01/2024,171.4,60,27.52,9.22
17/01/2024,177.59,61.08,27.38,9.58
18/01/2024,174.49,68.75,27.8,9.1
19/01/2024,181.21,69.54,27.85,6.84
20/01/2024,183.79,79.71,27.3,6.63
21/01/2024,169.85,76.58,27.58,7.48
22/01/2024,168.81,78.79,27.35,7.08
23/01/2024,181.21,76.58,27.3,6.55
24/01/2024,163.13,66.75,26.62,13.34
25/01/2024,161.07,57.71,27.21,14.07
26/01/2024,166.23,59.79,26.85,13.3
27/01/2024,180.17,65.79,27.38,9.59
28/01/2024,184.82,69.17,27.52,8.41
29/01/2024,177.07,70.29,27.23,8.9
30/01/2024,179.66,76.88,27.15,6.01
31/01/2024,182.75,78.54,27.24,7.37
01/02/2024,167.26,80.08,27.63,8.82
02/02/2024,156.94,81,27.68,9.27
03/02/2024,158.49,78.58,28.33,11.38
04/02/2024,159.52,81.29,28.08,10.75
05/02/2024,159,82.12,28.21,10.14
06/02/2024,156.94,81.79,28.5,10.54
07/02/2024,157.45,81.46,28.3,10.1
08/02/2024,156.42,79.92,28.52,11.84
09/02/2024,157.45,79.62,28.65,11.31
10/02/2024,166.75,80.46,27.72,8.12
11/02/2024,164.17,61.38,27.58,12.62
12/02/2024,175.01,50.17,27.66,14.8
13/02/2024,185.85,55.75,27.83,12.26
14/02/2024,193.6,67.29,27.99,8.85
15/02/2024,181.21,76.67,28.21,7.7
16/02/2024,160.55,80.92,28.29,8.05
17/02/2024,152.29,80.58,27.45,10.5
18/02/2024,153.32,70.75,28.52,11.26
19/02/2024,149.02,72.83,28.7,12.76
20/02/2024,131.78,74.04,29.03,13.88
21/02/2024,151.26,71.96,29.26,14.71
22/02/2024,151.26,73.25,29.24,13.8
23/02/2024,126.85,73.62,29.05,12.85
24/02/2024,136.7,72.42,28.93,10.25
25/02/2024,139.17,77.12,28.41,9.35
26/02/2024,156.42,77.54,28.52,7.08
27/02/2024,164.17,76,28.75,7.82
28/02/2024,154.36,77.67,28.32,9.02
29/02/2024,154.36,78.17,28.04,11.43
01/03/2024,151.26,73.29,29.05,10
02/03/2024,156.94,77.96,28.22,8.88
03/03/2024,158.49,78.88,28.45,8.72
04/03/2024,153.32,76.54,29,14.29
05/03/2024,151.77,77.25,29.44,13.85
06/03/2024,153.84,78.08,29.6,13.65
07/03/2024,156.42,74.92,30.13,13.4
08/03/2024,155.91,71.75,30.15,14.85
09/03/2024,157.45,72.17,29.71,13.27
10/03/2024,155.39,71.17,29.42,11.22
11/03/2024,166.75,74.88,29.17,11.48
12/03/2024,159,74.96,28.77,13.36
13/03/2024,153.84,74.12,28.84,13.56
14/03/2024,144.09,73.75,29.11,14.42
15/03/2024,155.91,75.75,29.38,15.89
16/03/2024,151.77,74.79,28.88,14.2
17/03/2024,153.32,70.75,29.32,11.88
18/03/2024,157.45,75.5,29.3,12.71
19/03/2024,139.17,76.17,28.81,13.38
20/03/2024,167.26,85.08,26.68,7.18
21/03/2024,169.85,79.21,27.27,8.63
22/03/2024,167.78,77.04,28.18,10.84
23/03/2024,155.91,75.79,29.08,14.71
24/03/2024,154.87,73.83,29.54,11.52
25/03/2024,160.55,75.88,29.76,11.68
26/03/2024,149.02,74.83,29.82,11.29
27/03/2024,149.02,75.92,29.32,8.44
28/03/2024,92.85,74,30.05,10.71
29/03/2024,157.97,73.88,30.23,10.93
30/03/2024,151.77,71.92,30.38,10.4
31/03/2024,126.85,68.75,30.72,12.88
01/04/2024,152.81,72.67,30.85,14.73
02/04/2024,146.55,73.67,30.72,15.48
03/04/2024,153.84,73.83,30.75,16.26
04/04/2024,153.32,75.29,30.69,14.85
05/04/2024,161.07,74.75,30.71,15.79
06/04/2024,159.52,73.58,30.73,16.15
07/04/2024,154.36,72.21,30.76,15.29
08/04/2024,126.85,68.25,31.15,14.25
09/04/2024,131.78,70.79,31.26,10.68
10/04/2024,156.94,74.92,30.29,9.23
11/04/2024,161.58,76.46,29.75,9.58
12/04/2024,161.07,74.33,30.37,11.88
13/04/2024,159,73.12,30.6,13.53
14/04/2024,156.94,71.96,30.78,14.38
15/04/2024,157.45,70.96,30.83,14.12
16/04/2024,151.77,70.88,30.53,13.2
17/04/2024,146.55,66.17,31.03,14.99
18/04/2024,131.78,71.5,30.95,15.77
19/04/2024,139.17,69.25,31.17,16.2
20/04/2024,162.1,72.29,31.27,15.43
21/04/2024,169.85,67.79,31.43,14.23
22/04/2024,160.55,73.42,31.42,16.07
23/04/2024,152.81,73.25,31.12,17.03
24/04/2024,152.29,69.92,31.27,15.11
25/04/2024,129.32,69.71,31.36,13.81
26/04/2024,117.01,69.33,31.35,15.48
27/04/2024,129.32,72,31.66,15.67
28/04/2024,82.33,69.79,32,17.02
29/04/2024,78.13,70.96,31.93,16.54
30/04/2024,126.85,72.42,31.85,18.84
01/05/2024,159,66.42,32.09,17.3
02/05/2024,165.2,70.92,32.05,17.17
03/05/2024,153.32,70.04,32.06,16.15
04/05/2024,157.45,67.75,32.25,16.03
05/05/2024,157.97,69.04,32.35,14.18
06/05/2024,164.17,70.54,32.1,13.88
07/05/2024,141.63,81.38,29.26,10.24
08/05/2024,152.29,75.21,29.6,7.48
09/05/2024,157.45,79.42,29.96,8.03
10/05/2024,151.77,85,28.89,6.21
11/05/2024,158.49,88.46,28.26,6.43
12/05/2024,161.07,83.04,29.45,5
13/05/2024,155.91,83.79,29.41,9.63
14/05/2024,154.87,79.79,29.61,7.46
15/05/2024,168.3,81.83,29.92,5.92
16/05/2024,155.39,83.25,29.41,6.71
17/05/2024,134.24,83.71,29.03,9.27
18/05/2024,146.55,82.5,29.44,9.44
19/05/2024,102.23,82.08,29.57,11.89
20/05/2024,117.01,80.33,30.26,9.82
21/05/2024,104.69,87.25,28.27,10.63
22/05/2024,109.62,84.33,28.59,7.48
23/05/2024,107.16,85.62,28.13,12.74
24/05/2024,88.64,83.62,28.59,10.19
25/05/2024,97.06,82.38,29.37,10.79
26/05/2024,76.03,80.71,29.36,10.46
27/05/2024,99.16,76.33,30.58,11.01
28/05/2024,119.47,72.79,30.6,10.14
29/05/2024,104.69,74.92,30.12,13.13
30/05/2024,76.03,73.08,30.23,15.87
31/05/2024,99.16,81.12,28.99,14.63
01/06/2024,80.23,87.62,27.9,15.09
02/06/2024,88.64,75.54,29.4,11.37
03/06/2024,94.95,74.88,29.61,10.88
04/06/2024,117.01,78.75,29.6,10.35
05/06/2024,117.01,80.29,29.65,13.2
06/06/2024,109.62,74.38,29.91,13.54
07/06/2024,126.85,74.54,29.84,14.42
08/06/2024,129.32,73.58,29.89,17.5
09/06/2024,109.62,77.21,29.08,18.16
10/06/2024,78.13,77.88,28.79,21.9
11/06/2024,86.54,80.08,28.43,18.68
12/06/2024,99.16,81.25,28.53,14.13
13/06/2024,136.7,78.21,29.45,12.55
14/06/2024,136.7,77.46,29.97,12.6
15/06/2024,152.29,74.04,30.05,11.83
16/06/2024,151.26,72.62,30.12,11.41
17/06/2024,119.47,78.08,29.42,11.26
18/06/2024,134.24,74.79,29.86,13.04
19/06/2024,117.01,74.75,29.78,12.75
20/06/2024,124.39,70.17,30.2,12.95
21/06/2024,109.62,72.54,29.82,14.25
22/06/2024,86.54,74.33,29.28,17.89
23/06/2024,94.95,73.38,28.99,21.65
24/06/2024,94.95,79.38,28.25,20.1
25/06/2024,90.75,81.75,27.96,17.7
26/06/2024,78.13,85.38,27.25,12.9
27/06/2024,73.92,82.5,28.38,10.76
28/06/2024,151.77,80,28.92,10.65
29/06/2024,149.02,83.67,28.14,13.6
30/06/2024,124.39,84.5,27.92,12.33
01/07/2024,136.7,79.88,28.42,9.2
02/07/2024,152.81,77.38,28.46,7.07
03/07/2024,151.26,80.83,28.9,11.31
04/07/2024,152.29,88.83,26.7,10.46
05/07/2024,121.93,86.67,26.92,10.86
06/07/2024,141.63,81.29,28.03,8.2
07/07/2024,153.32,78.92,28.64,8.75
08/07/2024,144.09,81.67,28.36,12.47
09/07/2024,139.17,82.96,28.1,9.88
10/07/2024,126.85,85.04,27.66,13.91
11/07/2024,117.01,82.75,27.93,12.79
12/07/2024,107.16,77.38,28.35,17.65
13/07/2024,119.47,78.54,28.25,17.05
14/07/2024,131.78,77.88,28.28,17.97
15/07/2024,154.36,85.33,27.48,11.49
16/07/2024,146.55,82.79,27.82,15.91
17/07/2024,131.78,78.08,28.5,18.83
18/07/2024,126.85,84.12,27.77,16.18
19/07/2024,119.47,85.71,27.66,15.09
20/07/2024,124.39,86.58,27.51,16
21/07/2024,152.29,86,28.05,14.53
22/07/2024,146.55,81.96,28.67,12.03
23/07/2024,139.17,82.46,28.18,16.75
24/07/2024,97.06,85.12,27.51,20.68
25/07/2024,114.54,84,27.78,20.37
26/07/2024,126.85,85.25,27.95,18.73
27/07/2024,102.23,87.25,27.64,16.12
28/07/2024,84.44,87.29,27.22,16.76
29/07/2024,97.06,88.62,27.01,15.75
30/07/2024,90.75,85.33,27.6,14.53
31/07/2024,99.16,81.04,28.38,16.29
01/08/2024,107.16,84,27.92,14.72
02/08/2024,124.39,82.17,28.04,9.58
03/08/2024,117.01,86.54,27.54,10.15
04/08/2024,107.16,86.04,27.27,8.04
05/08/2024,97.06,83.92,27.63,8.26
06/08/2024,129.32,79,28.5,11.32
07/08/2024,163.65,80.46,28.52,9.05
08/08/2024,165.2,83.5,28.28,7.62
09/08/2024,168.81,84.42,28.65,7.76
10/08/2024,157.45,80.62,29.19,10.08
11/08/2024,161.07,80.79,29.05,9.73
12/08/2024,156.94,77.5,29.22,13.07
13/08/2024,155.91,81.88,28.79,11.47
14/08/2024,159,81.5,28.8,9.79
15/08/2024,155.39,81.29,29.11,9.11
16/08/2024,165.2,79.75,29.29,8.32
17/08/2024,170.88,83.79,28.26,7.89
18/08/2024,166.75,81.08,28.92,8.8
19/08/2024,154.87,80.62,29.07,11.21
20/08/2024,162.1,81,29.09,8.62
21/08/2024,164.17,80,28.79,6.07
22/08/2024,178.11,79.33,28.9,7.38
23/08/2024,175.01,79.83,28.91,8.29
24/08/2024,175.53,83.75,28.22,8.06
25/08/2024,168.81,82.5,27.73,9.64
26/08/2024,163.65,82,28.27,5.63
27/08/2024,161.07,81.33,28.28,8.23
28/08/2024,154.87,85.46,27.47,10.44
29/08/2024,151.26,80.12,28.02,15.77
30/08/2024,155.39,75.42,28.72,14.98
31/08/2024,160.04,73.92,28.73,11.88
01/09/2024,161.58,77.67,28.72,10.38
02/09/2024,153.32,87.38,27.12,9.5
03/09/2024,99.16,87.92,26.68,11.6
04/09/2024,109.62,81.46,27.85,14.62
05/09/2024,119.47,77.21,28.78,16.15
06/09/2024,146.55,77.75,28.95,14.12
07/09/2024,144.09,77.92,28.95,20.28
08/09/2024,131.78,79.38,28.72,18.5
09/09/2024,141.63,79.25,28.76,15.72
10/09/2024,151.26,80.92,28.65,13.05
11/09/2024,144.09,80.96,28.69,11.8
12/09/2024,153.32,81.67,28.48,9.05
13/09/2024,146.55,83.58,28.25,11.46
14/09/2024,114.54,83.12,28.15,11.84
15/09/2024,126.85,83.29,28.02,11.87
16/09/2024,158.49,80.21,28.32,11.5
17/09/2024,160.04,80.92,28.59,12.66
18/09/2024,157.97,84.79,27.55,10.25
19/09/2024,157.45,85.04,27.48,9.87
20/09/2024,112.08,82.79,28.27,12.62
21/09/2024,134.24,83.12,27.92,18.36
22/09/2024,131.78,83.25,27.94,17.68
23/09/2024,121.93,82.71,27.93,13.52
24/09/2024,121.93,86.21,26.91,10.32
25/09/2024,136.7,89,26.42,6.12
13/10/2024,120,84.83,27.15,5.56
14/10/2024,135.8,89,27.26,5.55
15/10/2024,144.56,86.12,27.63,7.1
16/10/2024,138.44,82.21,28.7,10.03
17/10/2024,140.58,82.42,28.89,8.44
18/10/2024,153.84,86.21,27.94,8.67
19/10/2024,154.36,83.71,28.12,10.06
20/10/2024,112.08,87.21,27.41,8.28
21/10/2024,136.7,88.62,26.68,7.51
22/10/2024,155.39,81.29,27.54,9.91
23/10/2024,156.42,82.42,27.58,6.59
24/10/2024,159,82.62,27.41,7.65
25/10/2024,169.33,82.62,27.46,6.6
26/10/2024,160.55,84.33,27.4,8.83
27/10/2024,153.32,83.54,27.22,8.95
28/10/2024,129.32,83.33,27.67,4.92
29/10/2024,153.32,87.33,27.49,5.95
30/10/2024,157.97,86.38,27.17,6.92
31/10/2024,167.26,88.29,27.21,4.78
01/11/2024,163.13,86.46,27.75,4.82
02/11/2024,162.62,88.08,27.7,5
03/11/2024,161.58,86.67,27.38,5.85
04/11/2024,159.52,91.5,25.66,5.47
05/11/2024,129.32,90.58,25.85,8.22
06/11/2024,136.7,88.58,26.32,11.46
07/11/2024,152.81,84.83,27.15,6.37
08/11/2024,155.91,83.71,27.88,8.21
09/11/2024,155.39,86.79,27.02,7.95
10/11/2024,164.68,77.38,28.03,9.71
11/11/2024,161.58,81.88,28.02,8.62
12/11/2024,163.13,81.25,28.4,10.32
13/11/2024,163.65,82.42,28.47,9
14/11/2024,166.23,89,26.72,7.02
15/11/2024,154.87,83.17,27.25,6.72
16/11/2024,161.07,84.75,27.05,4.12
17/11/2024,159,83.58,27.49,5.52
18/11/2024,154.36,82.71,27.75,5.06
19/11/2024,153.84,71.38,27.97,11.95
20/11/2024,152.29,66.46,27.7,15.45
21/11/2024,141.63,74.58,27.3,12.31
22/11/2024,146.55,76.75,26.99,15.1
23/11/2024,141.63,77.29,27.1,12.52
24/11/2024,129.32,75.08,27.69,11.49
25/11/2024,139.17,73.21,27.68,11.77
26/11/2024,139.17,65.88,28,14.47
27/11/2024,149.02,62.71,27.9,9.91
28/11/2024,146.55,63.38,28.27,9.65
29/11/2024,154.87,67.46,28.49,9.02
30/11/2024,159.52,65.54,29.55,8.15
01/12/2024,166.75,73.46,28.89,7.36
02/12/2024,166.75,86.38,27.5,4.48
03/12/2024,169.33,79.33,28.38,5.65
04/12/2024,165.72,81.33,27.64,7.27
05/12/2024,154.36,69.79,28.29,11.55
06/12/2024,156.94,63.25,28.68,11.53
07/12/2024,162.1,65.21,28.8,15.4
08/12/2024,157.45,59.83,29.28,15.56
09/12/2024,157.97,60.08,29.29,15.28
10/12/2024,157.45,59.71,29.6,17.34
11/12/2024,167.78,59.46,29.72,14.75
12/12/2024,154.87,63.21,29.63,13.6
13/12/2024,152.29,64.42,29.69,13.53
14/12/2024,139.17,63.46,29.24,13.51
15/12/2024,131.78,58.83,28.41,20.84
16/12/2024,153.84,56.75,26.52,23.03
17/12/2024,162.1,58.42,25.98,16.51
18/12/2024,161.58,61,26.35,10.4
19/12/2024,162.1,64.54,27.06,10.88
